protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,t4,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p4t_v1,foot_right_001,right,1002,31,1760000106220,0.0381,0.0485,0.0528,0.0347,0.0511,0.0487,30.75,30.83,30.45,30.65,-0.5369,-0.0649,10.8783,-17.1234,-2.0446,2.4625,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,32,1760000106400,0.3025,0.3248,0.3388,0.2637,0.3353,0.3145,30.81,30.92,30.52,30.71,0.2983,-0.1564,10.4316,10.3465,-5.5749,2.9431,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,32,1760000106420,0.0963,0.1127,0.1148,0.0889,0.1195,0.108,30.7,30.83,30.43,30.66,-0.346,0.1443,10.4243,-10.6519,5.8305,0.8944,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,33,1760000106600,0.0987,0.1134,0.1215,0.0846,0.1184,0.1008,30.81,30.94,30.55,30.75,-0.3503,-0.1455,10.4888,-10.5257,-5.8356,2.832,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,33,1760000106620,0.2995,0.3245,0.3335,0.2642,0.334,0.3121,30.7,30.85,30.43,30.61,0.2955,0.142,10.4433,10.6983,5.6479,-0.9359,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,34,1760000106800,0.0442,0.0404,0.0381,0.0376,0.0442,0.0385,30.8,30.91,30.53,30.74,-0.5238,0.0568,10.8795,-17.1336,2.2211,1.7609,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,34,1760000106820,0.3612,0.3745,0.4096,0.3081,0.4051,0.388,30.72,30.85,30.45,30.66,0.5126,-0.0565,10.849,17.1947,-2.0647,-2.3713,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,35,1760000107000,0.2076,0.2147,0.231,0.1748,0.218,0.2125,30.85,30.95,30.5,30.73,-0.0094,0.2029,9.7758,-0.1673,6.8838,0.0267,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,35,1760000107020,0.202,0.213,0.2233,0.1732,0.224,0.2126,30.74,30.83,30.43,30.64,0.019,-0.2114,9.8213,0.0618,-7.1501,-3.0514,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,36,1760000107200,0.3542,0.3805,0.3992,0.3167,0.3998,0.3827,30.8,30.92,30.53,30.73,0.4933,0.0804,10.8385,17.114,2.1028,-1.7018,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,36,1760000107220,0.0356,0.045,0.0454,0.0362,0.0378,0.0429,30.72,30.83,30.42,30.64,-0.5528,-0.0791,10.8771,-16.962,-2.0522,-2.3764,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,37,1760000107400,0.2928,0.3233,0.3422,0.2613,0.342,0.3145,30.84,30.92,30.5,30.72,0.3221,-0.1608,10.4448,10.8502,-5.7938,-2.8947,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,37,1760000107420,0.1002,0.1073,0.1106,0.0826,0.1188,0.1076,30.74,30.82,30.45,30.63,-0.3212,0.145,10.4852,-10.6642,5.5867,-0.9559,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,38,1760000107600,0.108,0.1153,0.111,0.0851,0.112,0.1057,30.82,30.95,30.55,30.75,-0.2948,-0.1546,10.4319,-10.398,-5.5532,-2.8236,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,38,1760000107620,0.302,0.3165,0.3372,0.2617,0.333,0.3177,30.71,30.85,30.41,30.6,0.3338,0.1584,10.4249,10.4458,5.673,0.9485,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,39,1760000107800,0.0471,0.047,0.046,0.0414,0.039,0.0486,30.83,30.93,30.51,30.76,-0.5464,0.0533,10.8862,-16.9397,2.3405,-1.7738,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,39,1760000107820,0.3537,0.3871,0.4112,0.3149,0.4102,0.3854,30.72,30.81,30.45,30.6,0.538,-0.0698,10.827,17.2188,-2.1506,2.3307,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,40,1760000108000,0.2031,0.2047,0.2189,0.1821,0.2194,0.2175,30.82,30.95,30.51,30.75,-0.0141,0.2025,9.8275,0.2716,7.1109,-0.0885,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,40,1760000108020,0.1974,0.2197,0.2189,0.1801,0.2283,0.2074,30.7,30.82,30.41,30.64,0.0166,-0.1876,9.7773,-0.0112,-6.8821,2.9022,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,41,1760000108200,0.3611,0.3785,0.41,0.3123,0.402,0.379,30.83,30.92,30.52,30.71,0.5475,0.069,10.8367,17.1634,2.304,1.8155,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,41,1760000108220,0.0442,0.0375,0.0428,0.0317,0.042,0.0403,30.71,30.84,30.46,30.63,-0.5372,-0.0424,10.8408,-16.8237,-2.0448,2.4214,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,42,1760000108400,0.2957,0.3167,0.3391,0.2623,0.3286,0.313,30.85,30.95,30.52,30.74,0.3527,-0.1482,10.4765,10.673,-5.6862,2.8168,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,42,1760000108420,0.0983,0.1059,0.1182,0.0905,0.1166,0.1145,30.74,30.82,30.41,30.65,-0.3296,0.1794,10.43,-10.7326,5.7685,0.915,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,43,1760000108600,0.1031,0.1008,0.1204,0.0863,0.1135,0.1131,30.85,30.94,30.55,30.75,-0.3332,-0.1571,10.4763,-10.5188,-5.7393,2.7884,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,43,1760000108620,0.3054,0.3101,0.3286,0.2582,0.3434,0.3103,30.76,30.85,30.43,30.62,0.3425,0.1815,10.4257,10.7349,5.4827,-1.0206,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,44,1760000108800,0.034,0.041,0.0488,0.0378,0.039,0.0471,30.84,30.95,30.54,30.72,-0.5025,0.0691,10.8671,-16.9928,1.9882,1.7919,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,44,1760000108820,0.3658,0.3861,0.4031,0.3182,0.4073,0.378,30.7,30.84,30.41,30.61,0.5025,-0.0719,10.8552,16.883,-2.1748,-2.3704,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,45,1760000109000,0.2011,0.2059,0.219,0.1673,0.2202,0.2096,30.83,30.93,30.53,30.74,-0.0111,0.2052,9.8437,-0.2435,6.834,-0.0588,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,45,1760000109020,0.2055,0.217,0.2245,0.1824,0.2282,0.2055,30.73,30.81,30.4,30.61,-0.026,-0.1838,9.8363,0.2067,-7.0711,-2.9711,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,46,1760000109200,0.3584,0.3783,0.3971,0.3113,0.4052,0.3799,30.84,30.93,30.51,30.74,0.5467,0.0463,10.8365,17.0814,2.2269,-1.696,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,46,1760000109220,0.0361,0.0439,0.042,0.0341,0.0451,0.0349,30.74,30.82,30.41,30.6,-0.5289,-0.0587,10.8555,-17.0806,-2.1987,-2.4302,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,47,1760000109400,0.2943,0.3156,0.3424,0.2627,0.3407,0.3205,30.82,30.93,30.52,30.71,0.3509,-0.1677,10.4466,10.3263,-5.7438,-2.7786,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,47,1760000109420,0.1046,0.1017,0.1155,0.0898,0.111,0.1016,30.71,30.83,30.45,30.62,-0.3071,0.1709,10.4857,-10.6401,5.6138,-0.8962,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,48,1760000109600,0.1044,0.1122,0.1086,0.0932,0.1193,0.1133,30.81,30.9,30.5,30.74,-0.3461,-0.1721,10.452,-10.6905,-5.8584,-2.8904,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,48,1760000109620,0.3038,0.3171,0.3373,0.269,0.3284,0.3193,30.74,30.83,30.42,30.65,0.3076,0.1784,10.4849,10.5052,5.6992,1.0062,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,49,1760000109800,0.044,0.0388,0.04,0.0306,0.0451,0.0451,30.84,30.93,30.54,30.7,-0.501,0.0511,10.8263,-17.2489,2.0886,-1.8264,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,49,1760000109820,0.3667,0.3785,0.4095,0.313,0.4026,0.3822,30.74,30.81,30.41,30.6,0.4989,-0.0813,10.8209,16.8702,-2.2662,2.4987,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,50,1760000110000,0.1983,0.2108,0.2242,0.1771,0.2253,0.2158,30.83,30.92,30.5,30.75,0.004,0.2024,9.7735,0.2916,7.1553,0.0912,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,50,1760000110020,0.1932,0.2078,0.2239,0.1761,0.2236,0.2078,30.74,30.81,30.41,30.65,-0.0274,-0.2002,9.7996,-0.232,-7.0129,3.0005,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,51,1760000110200,0.3609,0.3832,0.4072,0.3145,0.3971,0.3862,30.85,30.89,30.51,30.69,0.4956,0.0631,10.8568,17.2781,2.0138,1.8251,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,51,1760000110220,0.0349,0.0431,0.0508,0.029,0.0479,0.0494,30.75,30.83,30.43,30.64,-0.5137,-0.0797,10.8764,-16.9708,-2.3568,2.3435,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,52,1760000110400,0.3022,0.3153,0.3308,0.2574,0.3414,0.3219,30.79,30.93,30.5,30.71,0.3334,-0.1534,10.4766,10.6918,-5.6957,2.8081,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,52,1760000110420,0.107,0.1129,0.1121,0.0848,0.1136,0.1044,30.73,30.82,30.43,30.61,-0.2963,0.1733,10.4324,-10.4851,5.7284,0.9094,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,53,1760000110600,0.0978,0.1084,0.1189,0.0817,0.1199,0.1097,30.84,30.94,30.5,30.74,-0.3091,-0.1717,10.4884,-10.3313,-5.8583,2.9211,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,53,1760000110620,0.2961,0.3107,0.3291,0.2607,0.3424,0.3125,30.69,30.83,30.41,30.63,0.3329,0.1559,10.4176,10.6514,5.4831,-1.0019,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,54,1760000110800,0.0431,0.0413,0.0501,0.0361,0.0432,0.0359,30.8,30.89,30.5,30.7,-0.5399,0.0489,10.8385,-16.9512,1.9901,1.8324,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,54,1760000110820,0.3626,0.3775,0.4071,0.3171,0.4004,0.3774,30.7,30.82,30.41,30.59,0.5075,-0.0527,10.8568,17.1349,-2.1183,-2.4932,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,55,1760000111000,0.1925,0.2135,0.2303,0.1722,0.2259,0.2178,30.81,30.94,30.48,30.71,-0.0021,0.1939,9.8303,-0.0299,6.8561,-0.0332,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,55,1760000111020,0.201,0.2194,0.2244,0.1821,0.2329,0.2148,30.68,30.84,30.38,30.61,0.0052,-0.1991,9.8319,-0.2391,-7.1461,-2.9013,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1002,56,1760000111200,0.3524,0.3779,0.4031,0.3209,0.4122,0.3769,30.8,30.93,30.5,30.68,0.4969,0.0683,10.8279,17.4063,2.0653,-1.684,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1002,56,1760000111220,0.0429,0.0432,0.0425,0.0377,0.0509,0.0354,30.73,30.81,30.41,30.6,-0.5327,-0.0452,10.8279,-16.8595,-2.3056,-2.4009,93,0,csv_replay
