protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,t4,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p4t_v1,foot_right_001,right,1003,13,1760000202620,0.1781,0.1904,0.1926,0.1612,0.198,0.1891,30.66,30.79,30.41,30.6,0.0173,-0.0037,9.8145,0.0177,-0.2169,0.0274,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,14,1760000202800,0.442,0.4722,0.5014,0.3897,0.4988,0.4766,30.8,30.91,30.48,30.71,-0.0225,0.0282,9.7773,0.1893,0.0936,-0.0787,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,14,1760000202820,0.1838,0.1843,0.1926,0.1617,0.1965,0.1792,30.69,30.79,30.42,30.59,-0.0106,0.0172,9.7669,0.1318,0.0496,-0.1676,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,15,1760000203000,0.4426,0.4683,0.5027,0.3976,0.5017,0.4718,30.81,30.87,30.51,30.72,0.0025,-0.0092,9.8356,0.0967,-0.1522,0.0677,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,15,1760000203020,0.1766,0.194,0.1956,0.1472,0.202,0.191,30.67,30.81,30.4,30.61,0.0213,-0.0078,9.8176,-0.0693,-0.0029,0.1819,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,16,1760000203200,0.4497,0.4763,0.5023,0.3916,0.5082,0.483,30.77,30.91,30.48,30.7,0.0212,-0.0147,9.8189,0.2442,0.0973,0.1337,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,16,1760000203220,0.1742,0.1888,0.1984,0.1467,0.197,0.1948,30.71,30.8,30.42,30.6,0.027,-0.0036,9.7763,0.1818,0.0578,0.0476,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,17,1760000203400,0.4535,0.4701,0.5043,0.3955,0.5027,0.4825,30.81,30.91,30.5,30.68,-0.0077,0.0133,9.768,0.1944,0.0978,-0.0344,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,17,1760000203420,0.1756,0.1918,0.2018,0.1517,0.1998,0.1854,30.69,30.81,30.4,30.58,-0.0261,0.0224,9.8051,0.2991,0.2946,-0.1572,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,18,1760000203600,0.4458,0.4738,0.4995,0.3983,0.509,0.4701,30.8,30.91,30.5,30.69,-0.0211,0.0176,9.8461,0.2573,-0.2168,-0.0353,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,18,1760000203620,0.1779,0.192,0.1995,0.161,0.1979,0.1876,30.73,30.8,30.43,30.58,-0.0045,-0.0167,9.8108,0.1115,-0.0519,0.022,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,19,1760000203800,0.4463,0.4813,0.51,0.3928,0.5034,0.476,30.81,30.92,30.53,30.71,0.0237,0.0197,9.7906,0.1434,0.2392,-0.0963,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,19,1760000203820,0.1787,0.1926,0.1925,0.147,0.1976,0.1883,30.72,30.83,30.39,30.62,-0.0099,-0.0136,9.8144,-0.0802,0.1471,0.1305,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,20,1760000204000,0.4424,0.4716,0.4965,0.3889,0.5002,0.4759,30.79,30.9,30.49,30.71,-0.0096,0.0251,9.768,0.1962,-0.122,-0.1807,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,20,1760000204020,0.173,0.1947,0.1972,0.1593,0.1941,0.1911,30.73,30.78,30.43,30.58,-0.012,-0.0009,9.8455,0.2797,-0.0088,-0.0364,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,21,1760000204200,0.4515,0.4822,0.4982,0.3992,0.5101,0.4773,30.81,30.93,30.49,30.68,-0.0181,0.0139,9.8405,-0.0718,-0.2828,0.1331,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,21,1760000204220,0.1695,0.19,0.2001,0.1538,0.2034,0.1855,30.71,30.84,30.4,30.61,-0.0171,0.0255,9.8228,0.0636,0.1754,0.0018,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,22,1760000204400,0.4523,0.4773,0.5074,0.3844,0.5017,0.4719,30.78,30.91,30.52,30.72,-0.001,0.0253,9.779,-0.2008,-0.2118,-0.1038,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,22,1760000204420,0.1695,0.1833,0.196,0.162,0.1939,0.1902,30.74,30.79,30.41,30.62,0.0034,0.019,9.8077,0.2829,-0.1842,0.0119,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,23,1760000204600,0.4541,0.4716,0.5037,0.39,0.5075,0.475,30.82,30.9,30.52,30.73,-0.0226,0.0058,9.844,-0.0362,0.0022,0.1972,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,23,1760000204620,0.1824,0.1797,0.2036,0.1611,0.1997,0.1861,30.73,30.81,30.39,30.61,-0.0287,0.0161,9.8025,-0.2236,0.0766,-0.02,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,24,1760000204800,0.4478,0.469,0.4978,0.3879,0.5082,0.4708,30.84,30.91,30.5,30.7,-0.0075,0.0123,9.7924,0.1134,0.0724,-0.0737,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,24,1760000204820,0.1763,0.1799,0.1933,0.1606,0.192,0.1933,30.69,30.82,30.44,30.62,-0.0248,0.0181,9.8463,-0.0198,-0.1639,-0.0037,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,25,1760000205000,0.4497,0.481,0.4964,0.3978,0.4992,0.4832,30.83,30.9,30.5,30.72,0.0061,-0.0128,9.8311,0.1474,0.1164,-0.1861,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,25,1760000205020,0.1736,0.1888,0.2046,0.1573,0.1971,0.1938,30.71,30.83,30.44,30.63,-0.0113,-0.0295,9.8039,-0.1579,0.202,0.1156,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,26,1760000205200,0.4545,0.4767,0.5047,0.3994,0.4977,0.4733,30.8,30.92,30.51,30.72,-0.0079,0.0184,9.8191,-0.0503,0.2077,-0.1428,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,26,1760000205220,0.1784,0.194,0.2043,0.1574,0.205,0.1919,30.71,30.8,30.42,30.6,0.0256,0.0279,9.7968,-0.1398,0.0229,0.1936,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,27,1760000205400,0.4474,0.47,0.5008,0.3959,0.4976,0.4787,30.83,30.9,30.52,30.72,-0.0134,0.0085,9.7777,-0.2592,0.0916,0.0771,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,27,1760000205420,0.1719,0.1842,0.192,0.1507,0.1934,0.1937,30.74,30.79,30.43,30.62,0.0086,-0.0138,9.7974,-0.0557,0.1298,-0.1648,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,28,1760000205600,0.4509,0.4802,0.4984,0.3993,0.5084,0.4693,30.81,30.95,30.52,30.71,-0.0206,-0.0097,9.8367,0.1625,0.1646,-0.0077,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,28,1760000205620,0.1833,0.1839,0.2015,0.1567,0.1994,0.1912,30.7,30.82,30.45,30.65,-0.0002,0.029,9.7744,0.2463,0.2764,0.0391,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,29,1760000205800,0.4514,0.4739,0.51,0.3907,0.4992,0.4746,30.82,30.9,30.51,30.72,0.0161,0.0133,9.8073,0.1566,0.2792,-0.0109,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,29,1760000205820,0.168,0.1925,0.2023,0.1546,0.1925,0.1913,30.75,30.83,30.43,30.61,0.0022,0.0205,9.824,0.171,-0.1603,-0.0895,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,30,1760000206000,0.4548,0.4734,0.5081,0.3848,0.5093,0.4686,30.85,30.94,30.55,30.76,-0.0044,-0.0182,9.8434,-0.1023,0.1732,-0.0174,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,30,1760000206020,0.1712,0.186,0.1929,0.1497,0.1977,0.1936,30.7,30.8,30.4,30.65,-0.0084,0.0099,9.8024,0.0623,-0.1554,-0.1105,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,31,1760000206200,0.4505,0.4704,0.5093,0.3989,0.5049,0.4812,30.85,30.91,30.51,30.74,0.0272,-0.0143,9.7835,-0.0495,-0.2703,0.1544,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,31,1760000206220,0.175,0.1889,0.2008,0.1509,0.2044,0.1925,30.73,30.83,30.41,30.65,0.0036,0.0115,9.7798,-0.2237,0.1834,-0.1976,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,32,1760000206400,0.4475,0.4743,0.5034,0.3891,0.5078,0.4697,30.84,30.9,30.54,30.73,-0.0001,0.0263,9.8198,0.2823,-0.0112,-0.1931,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,32,1760000206420,0.1807,0.1889,0.2013,0.1558,0.1982,0.1815,30.74,30.8,30.42,30.62,0.0042,-0.0078,9.818,0.1083,-0.2412,-0.093,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,33,1760000206600,0.4473,0.4702,0.499,0.3852,0.503,0.4778,30.85,30.92,30.56,30.7,0.0201,0.0188,9.7905,-0.2551,-0.2768,0.01,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,33,1760000206620,0.1831,0.1866,0.2038,0.1614,0.1949,0.1805,30.75,30.81,30.46,30.65,-0.028,-0.0169,9.8285,-0.2334,-0.0092,-0.19,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,34,1760000206800,0.4467,0.468,0.5023,0.3863,0.5057,0.4699,30.81,30.96,30.55,30.75,0.0285,0.0157,9.8135,0.0894,-0.2987,0.1397,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,34,1760000206820,0.1746,0.1929,0.1989,0.1602,0.1955,0.1904,30.71,30.84,30.44,30.65,-0.0,0.0089,9.7709,-0.0707,-0.0852,0.072,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,35,1760000207000,0.4459,0.4787,0.5101,0.3947,0.5035,0.4685,30.83,30.92,30.51,30.75,0.0113,-0.0112,9.7699,0.1081,-0.0693,0.0475,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,35,1760000207020,0.173,0.1795,0.1944,0.149,0.1962,0.1804,30.73,30.85,30.44,30.61,0.0273,-0.0208,9.8085,0.2756,-0.0361,0.1685,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,36,1760000207200,0.4501,0.4727,0.5083,0.389,0.5043,0.4768,30.85,30.94,30.54,30.73,0.0009,0.0088,9.8338,0.0304,0.2705,0.1284,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,36,1760000207220,0.1832,0.1931,0.204,0.1599,0.2015,0.1885,30.74,30.84,30.45,30.64,0.0129,0.0208,9.8246,0.1317,0.0091,0.0613,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,37,1760000207400,0.4471,0.4814,0.5056,0.3896,0.506,0.4743,30.82,30.94,30.51,30.7,0.0012,-0.0289,9.7689,0.1754,-0.0313,0.0025,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,37,1760000207420,0.183,0.1828,0.1989,0.1547,0.1981,0.193,30.71,30.85,30.43,30.63,-0.0127,-0.0276,9.7809,0.2913,0.0183,-0.0011,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,38,1760000207600,0.4546,0.4787,0.4973,0.3883,0.4968,0.4722,30.83,30.96,30.56,30.7,-0.0202,0.0013,9.84,0.1549,-0.1606,0.0256,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,38,1760000207620,0.1745,0.1791,0.1976,0.1486,0.2035,0.1917,30.7,30.8,30.42,30.64,0.0244,-0.03,9.8258,-0.1111,-0.106,0.1765,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,39,1760000207800,0.454,0.4765,0.5046,0.3918,0.5031,0.4815,30.83,30.91,30.56,30.73,0.0106,0.0118,9.8292,0.0645,0.2163,-0.1878,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,39,1760000207820,0.176,0.1822,0.1902,0.1551,0.2058,0.1928,30.74,30.82,30.45,30.65,0.0154,0.0166,9.8452,-0.2751,0.2933,-0.1804,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,40,1760000208000,0.4444,0.4829,0.5079,0.3916,0.5062,0.4792,30.8,30.93,30.51,30.76,0.0256,0.0026,9.8115,-0.0017,-0.1104,0.0601,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,40,1760000208020,0.1753,0.1932,0.1996,0.1517,0.2027,0.1799,30.7,30.83,30.43,30.64,-0.0146,0.0268,9.8076,0.2659,0.2327,0.0856,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,41,1760000208200,0.455,0.472,0.4964,0.3938,0.5055,0.4806,30.84,30.95,30.54,30.76,0.0251,0.0087,9.7723,-0.1092,-0.1885,-0.1918,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,41,1760000208220,0.1765,0.1831,0.1901,0.1538,0.2029,0.1805,30.75,30.83,30.43,30.63,-0.0035,-0.0156,9.7688,-0.0607,-0.0276,0.0143,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,42,1760000208400,0.4425,0.4802,0.4963,0.3937,0.503,0.4733,30.85,30.91,30.54,30.74,0.0034,0.0242,9.7699,0.1466,-0.2053,-0.1392,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,42,1760000208420,0.1825,0.1898,0.2041,0.1597,0.2018,0.1819,30.73,30.83,30.44,30.63,-0.0034,0.0221,9.8415,-0.1902,0.0901,0.005,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,43,1760000208600,0.4544,0.4683,0.5053,0.393,0.5053,0.4794,30.84,30.95,30.56,30.72,-0.0101,-0.0253,9.7761,-0.2441,-0.0158,0.1362,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,43,1760000208620,0.1722,0.1882,0.2048,0.1497,0.1974,0.1943,30.72,30.83,30.42,30.65,-0.0224,0.001,9.797,0.2321,0.2525,0.0686,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,44,1760000208800,0.4456,0.474,0.5027,0.3954,0.5037,0.482,30.8,30.93,30.52,30.73,-0.0253,-0.0266,9.845,-0.0811,0.2313,0.0635,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,44,1760000208820,0.1743,0.1911,0.1916,0.1486,0.2022,0.189,30.73,30.82,30.44,30.63,-0.0148,0.0043,9.816,-0.086,-0.2731,-0.1971,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,45,1760000209000,0.4553,0.4726,0.4973,0.3879,0.5023,0.4746,30.8,30.9,30.55,30.72,-0.0157,-0.0028,9.8001,-0.0621,-0.2866,0.1722,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,45,1760000209020,0.1681,0.1884,0.1925,0.1505,0.1916,0.1887,30.75,30.84,30.43,30.62,-0.0092,0.0278,9.7894,0.0855,-0.1771,0.1545,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,46,1760000209200,0.4453,0.4778,0.5107,0.3883,0.4981,0.4751,30.81,30.93,30.52,30.71,0.017,-0.0246,9.8318,0.2167,-0.19,0.0407,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,46,1760000209220,0.1731,0.1808,0.1972,0.1586,0.1971,0.188,30.74,30.85,30.45,30.63,-0.0185,0.0007,9.8341,-0.05,-0.1787,0.1833,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,47,1760000209400,0.4431,0.4773,0.5109,0.3985,0.5012,0.4702,30.81,30.91,30.53,30.72,-0.0024,0.0087,9.8426,0.2133,-0.0504,-0.0029,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,47,1760000209420,0.1787,0.1805,0.2038,0.1523,0.2012,0.1869,30.75,30.82,30.4,30.63,0.0295,-0.005,9.7719,0.2752,0.255,-0.0278,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,48,1760000209600,0.4435,0.482,0.505,0.3915,0.5029,0.4755,30.82,30.92,30.5,30.72,0.0035,-0.0233,9.8022,-0.0508,0.1045,-0.1663,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,48,1760000209620,0.1836,0.1906,0.192,0.1549,0.2006,0.1796,30.72,30.81,30.44,30.63,-0.0085,0.0117,9.7744,-0.0066,-0.1576,0.1338,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,49,1760000209800,0.4449,0.4714,0.5101,0.3862,0.5048,0.4831,30.81,30.9,30.51,30.73,0.0154,0.0224,9.8225,0.0192,0.1858,0.0297,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,49,1760000209820,0.1792,0.1879,0.194,0.1525,0.197,0.1815,30.7,30.83,30.4,30.62,0.0138,0.0049,9.8424,-0.0686,0.2264,-0.0154,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,50,1760000210000,0.4496,0.4719,0.4993,0.3996,0.504,0.4716,30.81,30.9,30.52,30.7,-0.0296,-0.0008,9.8355,0.0024,-0.1197,0.0903,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,50,1760000210020,0.1742,0.1853,0.1989,0.1494,0.2002,0.1838,30.72,30.83,30.45,30.62,0.0063,-0.0103,9.7819,-0.1484,0.1435,0.1125,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,51,1760000210200,0.4405,0.4714,0.5,0.3998,0.4973,0.4684,30.82,30.91,30.5,30.75,-0.016,0.0078,9.8211,-0.018,0.2708,-0.0491,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,51,1760000210220,0.1707,0.1832,0.2007,0.1489,0.1974,0.1792,30.72,30.85,30.43,30.62,-0.0085,0.0248,9.8099,0.1646,0.0578,-0.0779,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,52,1760000210400,0.4499,0.4735,0.5063,0.3865,0.5109,0.4682,30.79,30.91,30.52,30.69,-0.004,-0.0126,9.8055,0.1474,0.2848,-0.0487,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,52,1760000210420,0.1697,0.1862,0.2038,0.1474,0.19,0.1795,30.72,30.8,30.44,30.6,-0.0277,0.0057,9.8245,0.288,0.0728,0.0775,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,53,1760000210600,0.4538,0.4836,0.5048,0.3878,0.506,0.4694,30.79,30.9,30.49,30.69,-0.0051,0.0031,9.799,-0.1127,0.284,0.0609,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,53,1760000210620,0.1814,0.1865,0.2003,0.1618,0.2052,0.1815,30.71,30.83,30.44,30.59,-0.0062,0.0219,9.7943,0.083,0.1707,-0.1261,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,54,1760000210800,0.4483,0.4816,0.5101,0.3844,0.5009,0.4833,30.81,30.94,30.5,30.69,-0.0225,0.0137,9.7751,0.0982,0.0809,-0.1004,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,54,1760000210820,0.181,0.1912,0.2033,0.1517,0.1948,0.1898,30.71,30.83,30.4,30.62,-0.0283,-0.0097,9.8209,0.1612,-0.2076,-0.041,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,55,1760000211000,0.4526,0.4767,0.5044,0.3889,0.5119,0.4817,30.8,30.89,30.52,30.73,0.0292,0.023,9.8331,0.1612,-0.2203,0.0502,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,55,1760000211020,0.1767,0.1816,0.2036,0.1491,0.1952,0.1848,30.74,30.8,30.43,30.61,0.0105,0.0041,9.8281,0.2653,-0.0257,-0.0231,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1003,56,1760000211200,0.4405,0.475,0.5098,0.3997,0.5094,0.4738,30.83,30.94,30.5,30.72,-0.0218,0.0115,9.815,-0.0508,0.1582,0.1857,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1003,56,1760000211220,0.1712,0.1851,0.1988,0.1549,0.1963,0.1872,30.7,30.82,30.44,30.62,0.0286,0.0029,9.8437,0.0028,-0.0724,0.1347,93,0,csv_replay
