protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,t4,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p4t_v1,foot_right_001,right,1001,10,1760000002020,0.2872,0.295,0.3138,0.2471,0.3215,0.302,30.68,30.81,30.37,30.57,-0.0106,-0.0219,9.813,0.1766,-0.2337,0.0953,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,11,1760000002200,0.2881,0.3108,0.3269,0.25,0.3203,0.305,30.78,30.91,30.5,30.67,0.0214,0.0269,9.8101,0.0156,-0.0399,0.1064,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,11,1760000002220,0.2754,0.3054,0.3082,0.2438,0.3184,0.3015,30.66,30.8,30.36,30.59,-0.024,0.012,9.8053,0.2414,0.2444,-0.1484,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,12,1760000002400,0.2874,0.3074,0.3277,0.2556,0.3259,0.3042,30.78,30.86,30.46,30.67,0.0043,0.007,9.7924,0.2674,-0.1582,0.0217,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,12,1760000002420,0.28,0.3038,0.3074,0.2507,0.3205,0.3002,30.68,30.79,30.39,30.62,-0.0115,0.0105,9.8226,0.128,-0.1506,0.0328,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,13,1760000002600,0.2827,0.3046,0.3235,0.2579,0.3226,0.2999,30.82,30.9,30.5,30.67,-0.0267,0.0179,9.778,-0.1142,-0.1126,-0.0749,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,13,1760000002620,0.2843,0.3028,0.3184,0.2377,0.3156,0.2905,30.68,30.77,30.37,30.6,0.0091,0.0009,9.8113,0.26,-0.1985,0.0675,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,14,1760000002800,0.2854,0.3095,0.3184,0.2449,0.3234,0.3102,30.81,30.89,30.5,30.69,0.0278,0.0253,9.792,0.0285,0.1739,-0.0183,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,14,1760000002820,0.2732,0.298,0.3142,0.2429,0.3072,0.2903,30.68,30.79,30.39,30.58,0.0291,0.0267,9.8009,0.0594,0.1355,-0.0271,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,15,1760000003000,0.2943,0.3097,0.3268,0.247,0.3256,0.3028,30.79,30.89,30.51,30.71,0.002,0.025,9.7988,0.2,0.0516,-0.0338,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,15,1760000003020,0.2727,0.2916,0.3225,0.2419,0.3117,0.2968,30.69,30.81,30.4,30.57,-0.0099,-0.0189,9.787,-0.1166,-0.2177,-0.1336,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,16,1760000003200,0.2809,0.2994,0.3223,0.2443,0.3228,0.3037,30.8,30.87,30.49,30.68,0.0255,-0.0178,9.7733,-0.1177,0.2149,-0.1847,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,16,1760000003220,0.276,0.2993,0.3167,0.2506,0.3135,0.2936,30.68,30.8,30.39,30.58,0.0299,0.001,9.7917,0.1912,-0.2974,0.159,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,17,1760000003400,0.2882,0.3044,0.3163,0.2454,0.3257,0.313,30.8,30.93,30.53,30.71,-0.024,0.001,9.7828,-0.0204,-0.2389,0.1324,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,17,1760000003420,0.2874,0.2957,0.3092,0.2522,0.3147,0.2897,30.7,30.8,30.4,30.59,0.01,-0.0042,9.8284,-0.2997,0.1806,0.1284,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,18,1760000003600,0.2821,0.3114,0.3229,0.2471,0.3198,0.3084,30.82,30.93,30.49,30.73,0.0223,0.0008,9.828,0.0404,-0.1644,-0.172,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,18,1760000003620,0.2773,0.2956,0.3183,0.2439,0.3164,0.3041,30.69,30.81,30.43,30.62,-0.0282,0.02,9.8004,-0.2795,0.2521,0.0823,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,19,1760000003800,0.286,0.3008,0.322,0.2458,0.3267,0.3091,30.79,30.93,30.5,30.68,0.0134,0.0123,9.782,0.0741,0.2626,0.1543,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,19,1760000003820,0.2827,0.292,0.3155,0.2422,0.3149,0.2982,30.7,30.8,30.43,30.6,0.0044,0.002,9.7688,0.0009,0.0455,-0.0245,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,20,1760000004000,0.2843,0.3068,0.3178,0.2448,0.3287,0.3084,30.8,30.88,30.49,30.73,-0.0011,-0.0194,9.7928,0.1802,0.136,0.185,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,20,1760000004020,0.2728,0.3009,0.3083,0.2397,0.3137,0.3003,30.73,30.82,30.4,30.58,-0.0007,0.0024,9.7742,0.2404,-0.0683,0.1285,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,21,1760000004200,0.2879,0.3018,0.3272,0.246,0.3254,0.3011,30.8,30.9,30.52,30.73,-0.0002,0.0268,9.8144,-0.0261,-0.171,0.1681,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,21,1760000004220,0.281,0.2962,0.3087,0.2477,0.3082,0.2896,30.74,30.82,30.43,30.63,0.0067,0.0261,9.7726,0.2457,-0.1941,0.1797,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,22,1760000004400,0.2818,0.3126,0.3308,0.2462,0.3251,0.3124,30.84,30.93,30.49,30.74,0.01,-0.0292,9.8341,-0.1432,0.0039,0.0887,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,22,1760000004420,0.2761,0.2901,0.3099,0.242,0.3208,0.2928,30.7,30.83,30.4,30.62,-0.0275,-0.0256,9.8273,-0.0321,0.1354,-0.0423,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,23,1760000004600,0.2875,0.2982,0.3275,0.2563,0.3301,0.3067,30.83,30.92,30.53,30.7,0.0173,0.0205,9.8174,0.0535,0.0337,0.0382,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,23,1760000004620,0.2781,0.2975,0.3071,0.246,0.3148,0.2991,30.74,30.81,30.41,30.63,-0.0252,-0.0082,9.808,0.1133,0.1694,0.13,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,24,1760000004800,0.2861,0.2983,0.332,0.2504,0.324,0.3,30.82,30.9,30.51,30.75,0.0201,-0.0234,9.7982,0.0119,0.0899,0.0222,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,24,1760000004820,0.2768,0.3016,0.3079,0.251,0.3157,0.2963,30.69,30.79,30.41,30.62,-0.0012,0.0228,9.8099,0.259,0.1416,-0.0538,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,25,1760000005000,0.28,0.3061,0.3282,0.2587,0.3197,0.3123,30.82,30.93,30.52,30.73,0.0068,0.0189,9.7929,-0.2206,0.2992,0.0216,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,25,1760000005020,0.2819,0.2981,0.3098,0.2424,0.307,0.2987,30.72,30.81,30.41,30.65,0.0091,-0.0163,9.8226,0.103,-0.2018,0.1866,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,26,1760000005200,0.2928,0.3113,0.3251,0.2574,0.3276,0.3046,30.82,30.92,30.5,30.69,0.0252,-0.0125,9.8286,0.0207,0.2086,-0.1786,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,26,1760000005220,0.2788,0.3017,0.3093,0.2491,0.3092,0.2953,30.75,30.83,30.41,30.61,-0.0014,0.0159,9.819,-0.0065,0.0103,-0.0185,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,27,1760000005400,0.2859,0.2989,0.331,0.2447,0.328,0.3016,30.79,30.94,30.5,30.71,0.0059,-0.011,9.8247,-0.2315,-0.131,-0.1993,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,27,1760000005420,0.2778,0.3054,0.3223,0.2416,0.3122,0.3034,30.74,30.81,30.42,30.64,-0.0136,-0.0009,9.8321,0.2241,-0.1479,0.1684,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,28,1760000005600,0.2848,0.308,0.3255,0.2557,0.3295,0.303,30.81,30.95,30.54,30.75,-0.0002,-0.029,9.8367,-0.1737,-0.2368,-0.174,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,28,1760000005620,0.2743,0.299,0.323,0.2427,0.319,0.3044,30.71,30.79,30.41,30.6,-0.0204,0.0286,9.829,0.0397,-0.2625,-0.04,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,29,1760000005800,0.2932,0.3007,0.3183,0.2536,0.3272,0.3032,30.85,30.94,30.5,30.72,-0.0248,0.0103,9.8006,0.187,-0.1425,0.0822,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,29,1760000005820,0.287,0.2978,0.313,0.2472,0.3179,0.3025,30.75,30.82,30.44,30.65,-0.0052,0.0189,9.8357,0.2858,-0.0767,0.0057,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,30,1760000006000,0.2942,0.305,0.32,0.2517,0.3176,0.3139,30.85,30.91,30.51,30.75,-0.0274,-0.0076,9.7668,-0.0305,0.1241,0.0581,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,30,1760000006020,0.2778,0.3001,0.3106,0.2518,0.3103,0.2984,30.73,30.85,30.46,30.65,-0.0073,-0.0133,9.7948,-0.0751,-0.15,0.0193,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,31,1760000006200,0.2919,0.3066,0.3316,0.2565,0.3314,0.311,30.81,30.91,30.5,30.76,-0.0178,-0.0032,9.7957,-0.1552,-0.1689,0.1085,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,31,1760000006220,0.2783,0.2945,0.3104,0.2437,0.3181,0.292,30.74,30.83,30.42,30.65,0.006,0.0232,9.8355,0.2749,0.2266,-0.043,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,32,1760000006400,0.2957,0.3032,0.32,0.2551,0.3176,0.3088,30.83,30.92,30.5,30.71,-0.0279,-0.0011,9.8402,-0.1143,0.1519,-0.0563,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,32,1760000006420,0.2778,0.2978,0.3167,0.2437,0.3072,0.3033,30.74,30.83,30.46,30.61,0.0037,0.0011,9.8178,0.251,-0.1626,0.1938,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,33,1760000006600,0.2921,0.3047,0.32,0.2554,0.3168,0.2984,30.85,30.92,30.55,30.73,-0.0288,-0.0267,9.791,-0.178,-0.1578,0.1219,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,33,1760000006620,0.2878,0.29,0.3093,0.2435,0.3222,0.2929,30.71,30.8,30.42,30.62,0.0161,0.0229,9.7737,-0.1164,0.2394,0.0708,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,34,1760000006800,0.2926,0.3115,0.3182,0.2534,0.3271,0.3094,30.86,30.95,30.51,30.75,0.0144,-0.0122,9.8361,0.1889,-0.1861,-0.1842,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,34,1760000006820,0.2798,0.2916,0.3095,0.2478,0.3212,0.3026,30.73,30.81,30.44,30.61,-0.0011,-0.0147,9.7971,0.2023,-0.0204,-0.1678,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,35,1760000007000,0.2838,0.3066,0.3306,0.258,0.321,0.3071,30.85,30.93,30.55,30.75,-0.0274,0.0072,9.7824,0.0708,-0.2095,0.1086,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,35,1760000007020,0.2787,0.2932,0.3073,0.2484,0.3109,0.2999,30.72,30.84,30.41,30.65,0.0168,-0.018,9.7779,-0.0142,0.173,0.1603,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,36,1760000007200,0.29,0.3126,0.3297,0.2527,0.3289,0.3,30.8,30.91,30.53,30.76,-0.0293,0.0205,9.8353,0.1334,-0.2659,0.1773,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,36,1760000007220,0.2877,0.2924,0.316,0.2385,0.3151,0.2931,30.73,30.82,30.43,30.65,0.0028,0.0132,9.8092,-0.1765,-0.1674,0.0766,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,37,1760000007400,0.2906,0.2989,0.317,0.2462,0.3214,0.303,30.86,30.91,30.51,30.73,0.0068,0.0025,9.8287,-0.224,0.2973,-0.0132,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,37,1760000007420,0.2839,0.3009,0.3181,0.2457,0.3191,0.3023,30.75,30.83,30.42,30.61,-0.0047,-0.0017,9.8043,-0.1563,0.1959,0.1321,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,38,1760000007600,0.2878,0.303,0.3168,0.2582,0.323,0.3064,30.85,30.94,30.53,30.71,-0.0228,0.0011,9.8215,-0.1142,0.2988,-0.1845,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,38,1760000007620,0.2735,0.2928,0.322,0.2377,0.3129,0.3029,30.73,30.83,30.43,30.65,-0.0218,-0.0292,9.7674,0.1646,-0.027,-0.1963,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,39,1760000007800,0.2897,0.3019,0.3165,0.2535,0.3183,0.3121,30.81,30.95,30.52,30.75,0.0296,-0.0043,9.813,-0.1606,-0.2302,-0.126,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,39,1760000007820,0.2805,0.2978,0.3094,0.2413,0.3084,0.3004,30.73,30.8,30.43,30.64,0.0076,0.0126,9.8063,-0.2844,-0.0097,-0.1215,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,40,1760000008000,0.281,0.303,0.3237,0.2488,0.3179,0.3002,30.81,30.9,30.55,30.71,-0.0156,-0.0044,9.776,-0.0413,0.1287,-0.0317,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,40,1760000008020,0.2836,0.2977,0.3116,0.2469,0.3151,0.2903,30.71,30.83,30.43,30.62,0.0214,-0.0182,9.8373,0.2091,-0.1074,0.1157,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,41,1760000008200,0.2884,0.3061,0.321,0.2562,0.329,0.3128,30.82,30.95,30.5,30.73,-0.0119,-0.0279,9.7674,-0.0925,0.2945,0.1746,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,41,1760000008220,0.2731,0.2953,0.3211,0.2453,0.3182,0.2898,30.74,30.83,30.41,30.63,-0.0141,0.0141,9.845,0.1362,-0.1133,0.0835,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,42,1760000008400,0.2806,0.3006,0.3266,0.2553,0.318,0.3083,30.84,30.94,30.52,30.71,-0.0054,-0.029,9.7732,-0.0152,0.2826,0.0178,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,42,1760000008420,0.2777,0.2947,0.3215,0.2441,0.3146,0.2938,30.71,30.82,30.45,30.65,0.0257,0.0044,9.7886,0.0886,0.2777,-0.0324,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,43,1760000008600,0.2957,0.3034,0.3282,0.2456,0.3283,0.3137,30.86,30.93,30.55,30.71,0.0154,0.03,9.818,-0.1209,-0.273,0.1101,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,43,1760000008620,0.2856,0.2987,0.3121,0.2525,0.3169,0.2974,30.72,30.83,30.44,30.63,0.0242,0.0222,9.7885,-0.1963,-0.1619,-0.0255,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,44,1760000008800,0.2881,0.3017,0.3193,0.2525,0.321,0.3089,30.83,30.95,30.55,30.75,-0.0185,-0.0123,9.8328,-0.1446,0.2171,0.1486,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,44,1760000008820,0.2833,0.304,0.3147,0.2465,0.3229,0.2917,30.73,30.85,30.4,30.63,-0.0171,-0.0045,9.7703,0.2499,-0.027,0.1246,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,45,1760000009000,0.2912,0.3074,0.3256,0.252,0.3191,0.3007,30.85,30.93,30.5,30.71,0.0222,0.0068,9.7761,0.1398,-0.0795,-0.0132,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,45,1760000009020,0.282,0.2996,0.3094,0.2445,0.3124,0.2976,30.75,30.83,30.42,30.63,0.0134,-0.0174,9.8347,0.0446,-0.2727,0.1076,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,46,1760000009200,0.2825,0.3015,0.3283,0.2565,0.323,0.3094,30.82,30.94,30.55,30.7,-0.0263,0.0298,9.7702,-0.1243,0.1894,-0.1581,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,46,1760000009220,0.279,0.3049,0.3165,0.2445,0.3211,0.2954,30.74,30.85,30.42,30.62,-0.0093,0.0048,9.7684,-0.2731,-0.2228,0.0264,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,47,1760000009400,0.2958,0.2995,0.319,0.2451,0.3243,0.3002,30.82,30.94,30.54,30.75,0.0245,0.0294,9.8015,0.2451,0.1645,0.078,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,47,1760000009420,0.2819,0.2937,0.3161,0.24,0.3203,0.3038,30.75,30.84,30.41,30.62,-0.0014,0.0193,9.8227,0.2281,0.1451,-0.1241,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,48,1760000009600,0.2954,0.3067,0.3169,0.2583,0.324,0.2983,30.81,30.91,30.54,30.74,-0.0269,-0.0109,9.8052,-0.2642,0.09,0.0463,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,48,1760000009620,0.279,0.3042,0.3229,0.247,0.3173,0.3015,30.75,30.82,30.42,30.64,-0.0258,-0.0117,9.8111,0.0199,0.2502,-0.1497,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,49,1760000009800,0.2956,0.3125,0.3268,0.2468,0.3239,0.3134,30.83,30.93,30.5,30.73,0.0209,0.0239,9.7935,-0.2731,-0.228,0.0984,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,49,1760000009820,0.2845,0.2956,0.3229,0.2469,0.3177,0.3025,30.74,30.83,30.4,30.64,0.005,-0.0254,9.8183,-0.1764,0.0395,-0.1874,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,50,1760000010000,0.2889,0.3099,0.3184,0.2506,0.332,0.3057,30.83,30.91,30.49,30.74,0.0107,-0.0058,9.7778,-0.1455,-0.1244,0.0722,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,50,1760000010020,0.2782,0.2902,0.3074,0.2396,0.3104,0.2957,30.72,30.82,30.43,30.65,0.0124,0.0201,9.8398,0.1328,-0.0898,0.0241,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,51,1760000010200,0.2862,0.3034,0.3186,0.2488,0.3251,0.3048,30.85,30.92,30.52,30.71,0.0007,0.0229,9.8368,-0.2158,-0.0267,0.1757,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,51,1760000010220,0.2726,0.2967,0.312,0.2521,0.3102,0.2988,30.72,30.8,30.44,30.65,-0.0201,-0.0142,9.8218,-0.1429,-0.2612,-0.0123,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,52,1760000010400,0.2895,0.3047,0.326,0.2596,0.321,0.311,30.79,30.91,30.51,30.73,-0.0117,-0.0233,9.8389,-0.2016,0.0737,-0.1027,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,52,1760000010420,0.2843,0.2895,0.3125,0.2494,0.3116,0.3018,30.72,30.84,30.42,30.61,0.0045,-0.0002,9.7731,0.195,0.2465,0.1175,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,53,1760000010600,0.2833,0.3117,0.3166,0.2586,0.3187,0.3021,30.82,30.9,30.49,30.7,0.0179,-0.0193,9.7785,-0.0864,0.2673,0.0668,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,53,1760000010620,0.2841,0.3022,0.3074,0.2407,0.3125,0.3014,30.69,30.81,30.43,30.59,-0.0252,0.0183,9.7686,-0.1627,0.0889,0.1571,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,54,1760000010800,0.289,0.3038,0.3225,0.2453,0.329,0.3099,30.83,30.92,30.49,30.72,-0.0142,-0.012,9.8455,0.2448,0.0838,0.0686,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,54,1760000010820,0.2736,0.3023,0.3193,0.2421,0.3105,0.2956,30.73,30.81,30.4,30.62,0.01,0.0109,9.7872,-0.0373,0.0918,0.1105,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,55,1760000011000,0.2871,0.307,0.3198,0.2571,0.3273,0.3073,30.82,30.9,30.52,30.73,-0.0143,-0.0043,9.8287,0.057,-0.2222,0.1947,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,55,1760000011020,0.277,0.3001,0.3164,0.2419,0.3213,0.303,30.7,30.8,30.42,30.63,-0.0122,-0.0132,9.7686,-0.0568,-0.2336,0.1926,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,56,1760000011200,0.2808,0.3052,0.3215,0.2548,0.3237,0.2985,30.82,30.9,30.48,30.68,0.0124,0.0284,9.8018,0.1586,0.2231,0.1976,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1001,56,1760000011220,0.2769,0.2939,0.3142,0.2396,0.3097,0.2945,30.71,30.79,30.38,30.58,-0.0025,0.0173,9.8033,0.2453,-0.0069,0.1349,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1001,57,1760000011400,0.2824,0.3001,0.3206,0.259,0.3245,0.3019,30.8,30.88,30.53,30.69,-0.0283,0.0111,9.8339,-0.2019,-0.1655,-0.073,95,0,csv_replay
