protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,t4,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p4t_v1,foot_right_001,right,1004,29,1760000305820,0.4419,0.4818,0.5107,0.3852,0.504,0.4766,30.73,30.8,30.45,30.65,-0.0129,0.0094,9.815,0.1371,0.0923,-0.0813,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,30,1760000306000,0.1839,0.1866,0.1928,0.1528,0.1999,0.1812,30.86,30.94,30.55,30.74,0.0086,0.028,9.8297,-0.2623,0.1862,-0.0712,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,30,1760000306020,0.4412,0.4792,0.5086,0.3869,0.5012,0.4799,30.72,30.83,30.45,30.61,0.0095,0.0225,9.7814,0.1559,-0.1165,-0.1389,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,31,1760000306200,0.1834,0.1864,0.1923,0.1474,0.1991,0.19,30.83,30.95,30.53,30.72,-0.0138,-0.0186,9.8427,0.1808,-0.0415,0.0925,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,31,1760000306220,0.4457,0.4791,0.5114,0.3922,0.507,0.4818,30.71,30.83,30.45,30.64,-0.029,-0.0118,9.7695,0.0558,0.0392,-0.1724,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,32,1760000306400,0.1775,0.1843,0.1994,0.1472,0.1992,0.1946,30.8,30.92,30.52,30.75,-0.0248,-0.025,9.7791,0.0972,-0.1784,-0.1535,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,32,1760000306420,0.4458,0.4803,0.5026,0.3967,0.5045,0.4732,30.7,30.84,30.43,30.63,-0.0066,-0.015,9.8169,0.1749,0.2737,0.027,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,33,1760000306600,0.1734,0.1817,0.2015,0.1609,0.1962,0.1943,30.86,30.94,30.5,30.71,-0.0293,-0.0081,9.8443,0.2618,0.2526,-0.167,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,33,1760000306620,0.4408,0.4688,0.5063,0.3882,0.5094,0.4767,30.75,30.8,30.41,30.65,0.0226,0.0084,9.8231,0.2702,0.1926,0.0821,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,34,1760000306800,0.1754,0.1815,0.2017,0.1558,0.1949,0.1937,30.81,30.94,30.52,30.74,0.0227,0.017,9.7708,-0.049,0.063,0.0407,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,34,1760000306820,0.4545,0.4736,0.5091,0.398,0.5093,0.4696,30.71,30.81,30.44,30.6,-0.0072,0.0029,9.815,-0.164,0.2968,0.0207,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,35,1760000307000,0.1692,0.1874,0.1983,0.1497,0.1984,0.1914,30.83,30.92,30.53,30.74,-0.0252,0.0071,9.7935,0.0832,0.2317,0.1448,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,35,1760000307020,0.4412,0.4702,0.5047,0.3918,0.5043,0.4707,30.71,30.86,30.43,30.65,0.0206,-0.0104,9.7698,0.1888,0.1371,-0.0543,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,36,1760000307200,0.1812,0.1925,0.1992,0.1575,0.1902,0.1792,30.82,30.94,30.52,30.71,-0.0286,0.0085,9.8116,0.1501,-0.1988,0.0263,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,36,1760000307220,0.4408,0.4703,0.5031,0.399,0.5111,0.4788,30.74,30.82,30.44,30.62,-0.0006,0.0089,9.8016,0.0704,0.077,-0.1073,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,37,1760000307400,0.1686,0.1805,0.2029,0.1546,0.2033,0.1913,30.84,30.94,30.52,30.73,-0.0217,-0.0053,9.7667,0.0453,0.1677,0.073,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,37,1760000307420,0.4505,0.4817,0.4995,0.3849,0.4997,0.4753,30.72,30.81,30.43,30.61,-0.0033,0.0278,9.8243,-0.2021,-0.0187,0.0842,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,38,1760000307600,0.1688,0.1836,0.1943,0.1518,0.1905,0.1861,30.85,30.9,30.52,30.71,0.0096,-0.021,9.8411,0.1732,-0.1359,0.1753,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,38,1760000307620,0.453,0.4753,0.4971,0.3876,0.511,0.4689,30.72,30.83,30.42,30.63,-0.0201,-0.0149,9.8432,-0.2062,0.1695,0.0208,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,39,1760000307800,0.1758,0.1826,0.2031,0.1584,0.195,0.1807,30.83,30.94,30.51,30.76,0.0179,-0.0097,9.8392,-0.1942,0.2711,-0.107,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,39,1760000307820,0.4553,0.4716,0.4974,0.393,0.4975,0.4697,30.72,30.86,30.43,30.65,-0.0111,0.0159,9.8035,-0.1261,-0.0277,0.0056,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,40,1760000308000,0.1801,0.1912,0.1949,0.1493,0.1901,0.1865,30.86,30.93,30.5,30.74,-0.0154,-0.0231,9.771,0.1819,-0.1191,-0.0728,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,40,1760000308020,0.4473,0.4713,0.5048,0.3961,0.5036,0.4723,30.75,30.86,30.44,30.65,0.0005,-0.0106,9.8041,0.2973,-0.1976,-0.1707,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,41,1760000308200,0.1763,0.1904,0.2058,0.1527,0.2024,0.1915,30.81,30.94,30.52,30.75,-0.0269,0.026,9.826,0.2192,-0.1542,0.0989,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,41,1760000308220,0.4519,0.4786,0.5087,0.3915,0.498,0.4785,30.72,30.83,30.42,30.62,-0.0166,0.0179,9.8073,0.146,-0.2287,-0.1692,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,42,1760000308400,0.1825,0.1921,0.1912,0.1508,0.206,0.1871,30.82,30.95,30.5,30.7,0.0187,0.0094,9.8423,-0.1001,0.045,-0.0948,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,42,1760000308420,0.4474,0.4759,0.502,0.3946,0.5041,0.4817,30.74,30.8,30.45,30.62,0.0188,-0.0247,9.7782,0.0423,0.2652,-0.0136,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,43,1760000308600,0.1816,0.193,0.193,0.1554,0.2012,0.1848,30.84,30.96,30.51,30.71,-0.0137,0.0133,9.8354,0.0666,0.1713,-0.0736,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,43,1760000308620,0.4528,0.4714,0.5044,0.3947,0.5108,0.4804,30.71,30.82,30.44,30.62,0.0128,-0.0266,9.8283,-0.1454,0.1103,-0.0006,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,44,1760000308800,0.1682,0.1948,0.2004,0.1578,0.1906,0.1886,30.8,30.9,30.56,30.71,0.0197,0.012,9.7994,-0.1581,-0.2686,-0.1456,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,44,1760000308820,0.4557,0.4703,0.5079,0.3897,0.5116,0.4694,30.72,30.84,30.45,30.62,-0.005,0.0009,9.8406,-0.1065,0.2932,0.114,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,45,1760000309000,0.1764,0.1857,0.1974,0.148,0.1962,0.1939,30.85,30.9,30.5,30.7,0.0162,0.0294,9.7799,-0.0423,0.2241,-0.1961,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,45,1760000309020,0.4537,0.4722,0.5015,0.3965,0.4985,0.4818,30.72,30.85,30.4,30.64,-0.0005,0.005,9.7757,-0.2893,-0.276,-0.0763,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,46,1760000309200,0.1689,0.1803,0.198,0.1533,0.2012,0.1849,30.85,30.9,30.53,30.72,-0.0198,-0.02,9.8239,-0.0736,-0.0027,-0.1049,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,46,1760000309220,0.4519,0.4767,0.5056,0.3861,0.4998,0.469,30.71,30.81,30.44,30.65,-0.0144,0.0168,9.8071,0.2783,-0.2475,0.0918,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,47,1760000309400,0.1732,0.1928,0.2017,0.1492,0.1912,0.181,30.82,30.94,30.52,30.72,0.0078,0.0214,9.8457,0.0589,0.2184,-0.0799,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,47,1760000309420,0.4541,0.4726,0.5117,0.3938,0.4994,0.4832,30.72,30.81,30.4,30.61,-0.0275,0.0209,9.8277,-0.0161,0.256,0.149,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,48,1760000309600,0.1752,0.1856,0.1983,0.1567,0.2053,0.1861,30.8,30.91,30.55,30.75,0.0089,-0.0228,9.821,0.1545,0.1863,-0.0881,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,48,1760000309620,0.4536,0.474,0.5098,0.394,0.4977,0.4715,30.73,30.82,30.4,30.61,0.0258,0.005,9.8016,0.0977,-0.2126,0.0488,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,49,1760000309800,0.1838,0.1833,0.1985,0.1616,0.2042,0.1836,30.83,30.93,30.49,30.72,0.005,-0.0197,9.844,0.0039,-0.0059,-0.1717,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,49,1760000309820,0.4465,0.4686,0.5017,0.3946,0.5022,0.4733,30.69,30.8,30.4,30.63,-0.0133,-0.007,9.7706,0.1557,-0.0961,-0.1153,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,50,1760000310000,0.1731,0.1908,0.2054,0.1567,0.1981,0.1948,30.81,30.93,30.54,30.71,-0.0049,-0.0268,9.779,0.1834,-0.2369,-0.196,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,50,1760000310020,0.4412,0.4765,0.5103,0.3894,0.5083,0.4686,30.69,30.79,30.4,30.59,0.01,-0.006,9.835,-0.2257,-0.2559,-0.1075,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,51,1760000310200,0.1799,0.1933,0.201,0.1513,0.1918,0.1839,30.81,30.93,30.51,30.71,-0.0136,0.0163,9.7801,-0.2933,0.2515,-0.1439,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,51,1760000310220,0.453,0.4684,0.5006,0.3948,0.5084,0.4774,30.74,30.8,30.39,30.6,-0.0279,-0.0033,9.8446,0.2165,0.2117,0.0159,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,52,1760000310400,0.1801,0.186,0.1922,0.1591,0.1998,0.1865,30.81,30.93,30.49,30.69,0.0148,0.0076,9.7674,0.1665,0.056,0.1209,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,52,1760000310420,0.4514,0.4818,0.5093,0.386,0.5093,0.4816,30.73,30.8,30.4,30.6,-0.007,-0.0131,9.8384,0.1029,0.0995,0.0778,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,53,1760000310600,0.1756,0.1872,0.2044,0.1529,0.1947,0.1868,30.83,30.91,30.54,30.69,-0.0289,-0.0185,9.8167,-0.2198,0.1784,0.0302,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,53,1760000310620,0.4481,0.4779,0.4962,0.3976,0.508,0.4826,30.69,30.81,30.42,30.63,0.0254,-0.0191,9.8032,-0.2291,0.1121,-0.1136,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,54,1760000310800,0.1727,0.1843,0.1947,0.1548,0.2052,0.1899,30.8,30.93,30.52,30.71,0.0255,-0.0246,9.8341,0.1081,-0.1965,-0.034,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,54,1760000310820,0.4544,0.4806,0.5113,0.3886,0.5046,0.4714,30.73,30.83,30.44,30.63,0.01,0.0112,9.7899,-0.0923,-0.2318,0.1509,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,55,1760000311000,0.1718,0.1908,0.1905,0.153,0.2027,0.1913,30.82,30.89,30.51,30.73,-0.0245,-0.0229,9.8199,-0.1433,-0.1227,-0.0601,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,55,1760000311020,0.4496,0.4831,0.5055,0.3962,0.5106,0.4803,30.7,30.8,30.44,30.59,0.0249,-0.0065,9.7997,0.0641,0.1813,-0.111,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1004,56,1760000311200,0.1784,0.192,0.1973,0.1572,0.2001,0.1871,30.78,30.89,30.5,30.71,-0.0193,-0.0127,9.8385,0.027,-0.0446,0.1983,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1004,56,1760000311220,0.4522,0.4815,0.5001,0.3959,0.5109,0.4711,30.71,30.83,30.39,30.63,0.0026,0.0182,9.7822,0.2546,0.1038,0.1741,93,0,csv_replay
