protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p3t_v1,foot_right_001,right,1007,17,1760000603420,0.2008,0.2015,0.1888,0.131,0.1923,0.1705,30.81,30.62,30.41,0.025,-0.0064,9.8401,0.0008,0.0841,-0.0209,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,18,1760000603600,0.5029,0.5354,0.4788,0.3334,0.5007,0.4425,30.92,30.72,30.51,-0.029,-0.0216,9.7812,-0.1065,0.1765,-0.0185,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,18,1760000603620,0.2039,0.2066,0.1875,0.1267,0.2012,0.176,30.79,30.62,30.41,0.0023,-0.0291,9.7813,-0.1932,-0.262,0.0288,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,19,1760000603800,0.5051,0.5279,0.4762,0.3379,0.4979,0.4529,30.88,30.69,30.52,-0.0167,-0.0231,9.8258,-0.2456,0.2603,-0.1187,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,19,1760000603820,0.2017,0.2059,0.1837,0.1398,0.2047,0.1739,30.8,30.63,30.39,0.0028,0.0147,9.8117,-0.2116,0.1017,0.1525,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,20,1760000604000,0.5052,0.5331,0.4819,0.335,0.5083,0.4439,30.94,30.68,30.48,0.0087,-0.023,9.7787,-0.0513,-0.1067,-0.0903,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,20,1760000604020,0.1905,0.214,0.1846,0.1295,0.2054,0.1708,30.83,30.63,30.39,-0.0231,0.0124,9.7707,-0.2679,0.1811,0.1424,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,21,1760000604200,0.5071,0.5274,0.4761,0.3363,0.5017,0.4425,30.92,30.7,30.51,-0.0046,0.0115,9.8376,0.1547,0.2093,0.0069,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,21,1760000604220,0.2044,0.2059,0.1946,0.1261,0.2007,0.1828,30.78,30.63,30.38,0.0289,-0.0188,9.8248,-0.2721,0.0283,-0.0394,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,22,1760000604400,0.5065,0.5371,0.4778,0.3398,0.5033,0.4477,30.9,30.69,30.53,-0.0054,0.0045,9.8381,-0.1188,-0.1003,0.0563,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,22,1760000604420,0.1931,0.2061,0.1792,0.1379,0.1915,0.1801,30.84,30.63,30.4,-0.0009,-0.0016,9.8459,-0.2025,0.2732,0.0194,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,23,1760000604600,0.5067,0.5259,0.4806,0.337,0.5093,0.4508,30.94,30.72,30.49,0.0209,0.0262,9.8444,-0.0615,-0.1956,-0.024,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,23,1760000604620,0.1969,0.2038,0.1901,0.1252,0.1919,0.1792,30.79,30.59,30.42,0.013,-0.0177,9.8098,0.2851,0.052,-0.0005,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,24,1760000604800,0.5044,0.5352,0.4724,0.3354,0.5099,0.4524,30.89,30.7,30.51,-0.013,0.0097,9.828,0.0839,0.0764,-0.1495,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,24,1760000604820,0.196,0.2106,0.181,0.126,0.2016,0.1778,30.82,30.65,30.4,-0.0043,-0.0175,9.8188,0.2393,0.2048,-0.0861,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,25,1760000605000,0.5039,0.5339,0.4795,0.33,0.5083,0.4519,30.91,30.73,30.5,-0.0265,0.0198,9.7734,0.0327,-0.0782,-0.1462,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,25,1760000605020,0.197,0.2022,0.1791,0.1371,0.2014,0.1742,30.81,30.64,30.39,0.0153,0.0003,9.837,0.1048,-0.1131,0.154,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,26,1760000605200,0.5041,0.5351,0.4741,0.3316,0.4983,0.4466,30.92,30.73,30.52,0.0239,-0.0205,9.8401,-0.1089,-0.1372,-0.1471,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,26,1760000605220,0.1927,0.214,0.1844,0.1248,0.1917,0.1736,30.82,30.6,30.42,-0.0112,-0.0013,9.77,0.168,-0.0343,-0.1061,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,27,1760000605400,0.5061,0.5274,0.4729,0.3342,0.501,0.4405,30.94,30.7,30.51,-0.0076,0.0096,9.8037,-0.1,-0.0167,-0.0324,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,27,1760000605420,0.1934,0.2039,0.1878,0.1243,0.1908,0.1698,30.81,30.62,30.43,-0.0163,0.0139,9.8147,-0.2017,-0.2943,-0.128,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,28,1760000605600,0.498,0.5388,0.4823,0.3359,0.506,0.4488,30.9,30.7,30.54,-0.0297,-0.0214,9.8306,0.0762,-0.2366,-0.1584,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,28,1760000605620,0.1916,0.2035,0.1845,0.1271,0.1921,0.1734,30.84,30.63,30.39,0.0044,-0.0091,9.8443,-0.2959,-0.0453,-0.0401,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,29,1760000605800,0.5011,0.528,0.4776,0.3391,0.4982,0.4405,30.9,30.73,30.51,0.026,-0.0077,9.8438,0.2566,0.046,0.1793,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,29,1760000605820,0.2051,0.2163,0.1929,0.1399,0.195,0.1764,30.81,30.65,30.43,0.004,0.0037,9.8052,0.1104,-0.1933,-0.0497,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,30,1760000606000,0.5079,0.5399,0.4779,0.3341,0.5014,0.4493,30.91,30.73,30.54,0.0028,0.0255,9.837,-0.0878,0.2575,-0.1262,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,30,1760000606020,0.1971,0.2145,0.1917,0.1369,0.1923,0.1784,30.86,30.6,30.41,-0.0264,-0.0192,9.7922,-0.2637,-0.1454,0.0749,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,31,1760000606200,0.499,0.5258,0.4829,0.33,0.5083,0.4504,30.91,30.75,30.51,-0.0092,0.0292,9.8157,-0.1734,0.0481,-0.0547,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,31,1760000606220,0.1971,0.216,0.1931,0.1287,0.1906,0.1767,30.82,30.63,30.41,0.0124,-0.0011,9.7776,0.0704,0.2132,-0.1779,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,32,1760000606400,0.4992,0.533,0.4813,0.3351,0.5009,0.4543,30.92,30.74,30.55,0.0241,0.0003,9.7933,0.2447,-0.2747,0.0198,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,32,1760000606420,0.2038,0.2069,0.1848,0.1295,0.1901,0.1717,30.83,30.61,30.44,-0.0025,0.0062,9.7834,-0.2647,-0.2355,-0.0704,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,33,1760000606600,0.5111,0.537,0.4805,0.3359,0.5045,0.443,30.92,30.7,30.51,0.0281,0.0212,9.8093,0.1632,-0.2239,-0.1923,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,33,1760000606620,0.1907,0.2077,0.195,0.1305,0.1938,0.1816,30.83,30.61,30.46,-0.0194,0.016,9.7966,-0.2448,-0.0012,0.0424,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,34,1760000606800,0.4989,0.536,0.4755,0.3342,0.497,0.44,30.91,30.75,30.53,0.0246,-0.0064,9.7895,-0.2602,0.0448,0.0937,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,34,1760000606820,0.1992,0.208,0.1838,0.1317,0.1951,0.181,30.81,30.62,30.45,0.0279,0.0122,9.8091,-0.0444,0.0715,-0.0334,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,35,1760000607000,0.5095,0.5256,0.4696,0.3436,0.5001,0.4541,30.92,30.75,30.52,-0.0297,-0.0055,9.8432,0.0743,0.1183,-0.0933,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,35,1760000607020,0.2005,0.2103,0.1843,0.139,0.1964,0.1767,30.85,30.65,30.44,0.0299,-0.0023,9.8221,-0.0816,-0.277,0.1514,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,36,1760000607200,0.4965,0.5385,0.47,0.3407,0.4977,0.4533,30.91,30.75,30.51,0.0018,-0.0014,9.8418,-0.2228,0.2537,-0.1951,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,36,1760000607220,0.1917,0.2064,0.1844,0.1336,0.1997,0.1724,30.8,30.6,30.44,0.0167,0.0203,9.8462,-0.1945,-0.1503,-0.124,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,37,1760000607400,0.5086,0.5359,0.4693,0.3409,0.5102,0.4543,30.93,30.75,30.53,0.0117,0.0185,9.8357,-0.0464,-0.0457,0.1847,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,37,1760000607420,0.2034,0.2056,0.1926,0.1331,0.2044,0.1783,30.83,30.62,30.41,0.0231,0.0093,9.8249,0.2543,-0.1149,-0.1494,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,38,1760000607600,0.5073,0.5312,0.472,0.332,0.5053,0.4549,30.94,30.73,30.53,0.0149,-0.022,9.8118,0.0904,-0.0715,-0.0106,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,38,1760000607620,0.2054,0.2154,0.1922,0.1245,0.1961,0.1704,30.83,30.61,30.44,0.0016,-0.0286,9.7768,-0.1634,-0.0887,-0.0982,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,39,1760000607800,0.5117,0.5343,0.4725,0.3395,0.5084,0.4427,30.91,30.73,30.53,0.01,0.0266,9.8322,0.2077,-0.2852,0.1636,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,39,1760000607820,0.1942,0.2027,0.1813,0.1398,0.2059,0.1737,30.81,30.61,30.45,0.002,-0.0187,9.8174,-0.123,0.0957,-0.1015,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,40,1760000608000,0.4989,0.5272,0.4759,0.3342,0.4966,0.4431,30.95,30.75,30.5,0.0131,-0.025,9.7924,0.191,-0.0804,0.1558,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,40,1760000608020,0.194,0.2114,0.19,0.127,0.1984,0.1751,30.82,30.63,30.44,0.0116,0.0028,9.7841,0.151,-0.2455,0.0506,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,41,1760000608200,0.504,0.5398,0.4701,0.3281,0.503,0.4525,30.91,30.75,30.51,0.0183,-0.0051,9.8385,-0.2029,0.0087,-0.0511,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,41,1760000608220,0.193,0.2052,0.1915,0.1252,0.2018,0.1807,30.83,30.63,30.41,-0.0205,0.0221,9.8384,-0.2719,-0.1043,-0.1378,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,42,1760000608400,0.503,0.5314,0.4816,0.3289,0.4985,0.4453,30.91,30.71,30.53,-0.0263,-0.0294,9.8206,-0.1462,-0.2488,0.0188,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,42,1760000608420,0.2054,0.214,0.1814,0.1331,0.2001,0.1831,30.84,30.64,30.42,0.0124,0.0239,9.8354,0.2182,-0.1125,0.0345,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,43,1760000608600,0.4969,0.5327,0.4689,0.3404,0.5112,0.4494,30.94,30.71,30.51,-0.0125,0.0156,9.8225,-0.1732,-0.1361,-0.1072,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,43,1760000608620,0.2043,0.2106,0.193,0.1309,0.1964,0.1709,30.85,30.62,30.43,-0.0099,0.0036,9.7853,0.0853,-0.1252,0.0528,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,44,1760000608800,0.5109,0.5364,0.4832,0.3281,0.5031,0.4534,30.92,30.72,30.52,0.0282,-0.0283,9.8236,0.0967,0.0405,0.0788,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,44,1760000608820,0.1952,0.2157,0.1827,0.1254,0.2033,0.1763,30.82,30.64,30.43,0.0113,0.0226,9.8055,-0.0395,0.0937,0.0433,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,45,1760000609000,0.5055,0.5394,0.4747,0.3424,0.5045,0.4464,30.93,30.75,30.55,-0.0191,-0.006,9.8179,-0.0333,-0.1682,-0.1199,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,45,1760000609020,0.2006,0.2023,0.1924,0.1245,0.1963,0.1776,30.82,30.61,30.4,-0.0203,-0.0143,9.8248,-0.1178,-0.0442,0.1634,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,46,1760000609200,0.5114,0.5381,0.4754,0.3306,0.512,0.4519,30.95,30.72,30.51,0.0288,-0.0091,9.8429,-0.1635,0.1358,-0.0033,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,46,1760000609220,0.1923,0.2087,0.1893,0.1303,0.1985,0.1799,30.81,30.6,30.4,-0.0159,0.0237,9.8444,-0.1084,0.0747,0.1127,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,47,1760000609400,0.5026,0.532,0.4764,0.3369,0.4976,0.4469,30.95,30.71,30.51,-0.0261,-0.0008,9.8454,-0.2067,0.2037,-0.0868,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,47,1760000609420,0.1969,0.2147,0.1861,0.1318,0.2054,0.1738,30.83,30.6,30.43,-0.0229,0.0017,9.7795,0.204,-0.0064,-0.1766,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,48,1760000609600,0.5092,0.5258,0.4731,0.3338,0.5077,0.4436,30.9,30.71,30.51,0.0158,0.0191,9.7823,0.129,-0.0254,0.0098,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,48,1760000609620,0.1901,0.2037,0.1909,0.1249,0.1935,0.1781,30.85,30.62,30.44,0.0144,0.0051,9.8437,0.2491,0.0641,-0.1776,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,49,1760000609800,0.5084,0.5374,0.4711,0.3324,0.5101,0.4429,30.9,30.74,30.54,0.0258,0.0119,9.8337,-0.166,0.1026,-0.0823,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,49,1760000609820,0.2042,0.202,0.1889,0.1388,0.1971,0.1822,30.84,30.65,30.4,0.0049,0.0237,9.7891,-0.1283,-0.2134,0.1091,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,50,1760000610000,0.5085,0.5262,0.4808,0.3413,0.5118,0.4539,30.92,30.7,30.52,-0.0038,0.0037,9.8225,-0.0061,-0.0645,0.1942,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,50,1760000610020,0.1913,0.2134,0.1874,0.1296,0.1968,0.1806,30.82,30.63,30.44,-0.0077,0.0119,9.7925,-0.1,-0.1047,0.155,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,51,1760000610200,0.5096,0.5345,0.4783,0.3419,0.5026,0.4524,30.91,30.72,30.52,0.0129,0.0113,9.806,0.0336,0.2006,0.0502,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,51,1760000610220,0.1949,0.2124,0.1838,0.1244,0.1976,0.1802,30.81,30.62,30.41,-0.0179,0.004,9.8396,0.0711,0.2775,0.0022,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,52,1760000610400,0.5116,0.529,0.4733,0.3436,0.5103,0.4552,30.89,30.71,30.51,0.0145,0.0168,9.7931,-0.1945,-0.1571,0.0354,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,52,1760000610420,0.1929,0.2066,0.1916,0.1293,0.2008,0.1745,30.83,30.59,30.42,-0.0029,0.0071,9.7945,-0.1707,0.0592,0.0056,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,53,1760000610600,0.504,0.5376,0.4803,0.3426,0.5034,0.4465,30.92,30.7,30.54,-0.0062,0.0037,9.8136,-0.2992,0.2893,-0.1982,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,53,1760000610620,0.2013,0.2126,0.1881,0.1307,0.2045,0.1835,30.82,30.6,30.44,0.0206,0.0265,9.8164,-0.0132,-0.0342,-0.0477,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,54,1760000610800,0.501,0.5355,0.483,0.3394,0.5063,0.4557,30.88,30.69,30.48,0.0146,0.0164,9.7918,0.1775,0.2459,-0.0078,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,54,1760000610820,0.2041,0.2159,0.1801,0.1276,0.2028,0.1809,30.84,30.61,30.4,-0.0167,0.0196,9.8368,0.2777,-0.0608,0.1068,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,55,1760000611000,0.5021,0.5318,0.4819,0.3434,0.5009,0.4549,30.91,30.7,30.53,-0.0229,-0.0247,9.824,-0.1071,-0.0583,0.0043,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,55,1760000611020,0.1951,0.2153,0.1947,0.1255,0.1918,0.1733,30.83,30.6,30.42,-0.0258,0.0218,9.7834,-0.0576,-0.0501,0.122,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,56,1760000611200,0.4968,0.5349,0.4706,0.3326,0.5059,0.4552,30.92,30.72,30.5,-0.0223,0.0189,9.8158,-0.263,0.2297,0.0657,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,56,1760000611220,0.1967,0.2039,0.1818,0.1297,0.2048,0.1721,30.81,30.58,30.38,0.0106,0.0291,9.7716,-0.1152,0.1182,0.0835,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,57,1760000611400,0.4966,0.5338,0.4695,0.3353,0.5102,0.4448,30.89,30.7,30.5,-0.0286,-0.02,9.8385,0.1874,-0.1696,-0.026,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,57,1760000611420,0.1969,0.2035,0.19,0.1371,0.2006,0.1806,30.81,30.59,30.39,0.0109,-0.0195,9.8327,-0.1145,0.0337,0.1587,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1007,58,1760000611600,0.5099,0.5376,0.469,0.3295,0.5007,0.4554,30.89,30.73,30.53,-0.0144,-0.0109,9.7799,0.0279,0.1532,-0.1523,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1007,58,1760000611620,0.1986,0.2117,0.1821,0.1384,0.197,0.1822,30.8,30.57,30.43,-0.0101,0.0134,9.8448,0.246,0.2848,0.0048,93,0,csv_replay
