protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p3t_v1,foot_right_001,right,1002,16,1760000103220,0.0446,0.0549,0.0395,0.0327,0.04,0.0399,30.82,30.61,30.39,-0.4969,-0.0806,10.8412,-17.0015,-2.3323,-2.4268,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,17,1760000103400,0.329,0.3594,0.3138,0.232,0.3326,0.3037,30.89,30.71,30.53,0.2992,-0.179,10.4676,10.5775,-5.8168,-2.7744,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,17,1760000103420,0.1097,0.1237,0.1024,0.0711,0.1142,0.0983,30.78,30.58,30.41,-0.3226,0.1647,10.473,-10.5872,5.6867,-1.0,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,18,1760000103600,0.1143,0.1217,0.111,0.0701,0.1066,0.1029,30.88,30.71,30.49,-0.311,-0.1602,10.4277,-10.3304,-5.8612,-2.7962,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,18,1760000103620,0.3323,0.3626,0.3206,0.2225,0.3377,0.2941,30.8,30.59,30.39,0.2947,0.1588,10.445,10.4736,5.8386,0.974,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,19,1760000103800,0.0531,0.0404,0.0358,0.0296,0.0524,0.0346,30.88,30.7,30.5,-0.5005,0.0481,10.8577,-16.9537,1.9764,-1.7704,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,19,1760000103820,0.4052,0.4221,0.3798,0.2717,0.4122,0.3539,30.79,30.62,30.39,0.542,-0.0483,10.8455,16.8973,-2.2726,2.4851,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,20,1760000104000,0.224,0.2449,0.2065,0.1508,0.2229,0.192,30.9,30.74,30.48,-0.0082,0.199,9.8351,0.1249,7.1327,-0.0415,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,20,1760000104020,0.221,0.2323,0.2139,0.1503,0.2208,0.2017,30.78,30.6,30.43,-0.0177,-0.1962,9.8394,0.059,-6.865,3.0889,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,21,1760000104200,0.4062,0.4336,0.3864,0.2719,0.4089,0.3525,30.92,30.71,30.51,0.5251,0.0483,10.8386,17.1353,2.3567,1.7497,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,21,1760000104220,0.0531,0.0441,0.0376,0.0263,0.044,0.0338,30.81,30.61,30.39,-0.5419,-0.0569,10.8665,-16.8654,-2.0691,2.4488,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,22,1760000104400,0.3336,0.3498,0.3234,0.2262,0.3421,0.3058,30.9,30.74,30.53,0.3352,-0.166,10.4927,10.4706,-5.8605,2.9319,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,22,1760000104420,0.1104,0.1172,0.1131,0.0751,0.111,0.1036,30.82,30.59,30.44,-0.3237,0.1541,10.4448,-10.8154,5.7229,0.852,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,23,1760000104600,0.1132,0.1122,0.1003,0.0776,0.111,0.1055,30.9,30.73,30.52,-0.2934,-0.1473,10.4365,-10.4781,-5.6928,2.7912,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,23,1760000104620,0.3401,0.3552,0.3181,0.2278,0.334,0.301,30.79,30.63,30.4,0.3154,0.1596,10.4814,10.3535,5.8586,-0.8534,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,24,1760000104800,0.0432,0.0401,0.0454,0.0242,0.0384,0.0391,30.94,30.74,30.49,-0.518,0.0622,10.8911,-17.1293,2.0233,1.6884,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,24,1760000104820,0.4065,0.4298,0.3761,0.2682,0.399,0.3621,30.83,30.62,30.45,0.5043,-0.0644,10.8322,16.9375,-2.3546,-2.5266,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,25,1760000105000,0.2303,0.2335,0.2074,0.1491,0.232,0.2017,30.91,30.72,30.52,0.0145,0.1869,9.8156,-0.0629,6.9591,-0.0985,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,25,1760000105020,0.224,0.233,0.2094,0.1454,0.2223,0.2024,30.8,30.61,30.42,0.022,-0.1929,9.8375,-0.2327,-7.0922,-2.9656,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,26,1760000105200,0.4044,0.4297,0.3863,0.2654,0.4088,0.3655,30.95,30.73,30.5,0.5304,0.042,10.8643,16.8601,2.2072,-1.7978,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,26,1760000105220,0.0515,0.0544,0.0352,0.0297,0.0523,0.0358,30.8,30.63,30.43,-0.4939,-0.079,10.8627,-16.8541,-2.1654,-2.471,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,27,1760000105400,0.3372,0.3494,0.3104,0.2292,0.3424,0.2938,30.94,30.71,30.5,0.313,-0.1755,10.4584,10.7216,-5.7644,-2.7693,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,27,1760000105420,0.1219,0.1178,0.1149,0.0828,0.1102,0.1092,30.83,30.6,30.45,-0.3281,0.1724,10.4808,-10.6534,5.7276,-0.8493,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,28,1760000105600,0.121,0.1213,0.1013,0.0734,0.1075,0.0974,30.93,30.7,30.5,-0.32,-0.1737,10.4878,-10.4812,-5.7032,-2.7931,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,28,1760000105620,0.3357,0.3586,0.324,0.2252,0.3379,0.3035,30.81,30.63,30.42,0.3364,0.1532,10.4747,10.4607,5.7504,0.8658,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,29,1760000105800,0.0376,0.054,0.0412,0.0262,0.0499,0.0387,30.9,30.73,30.52,-0.5119,0.0544,10.8364,-16.9015,2.2636,-1.7227,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,29,1760000105820,0.3973,0.4312,0.38,0.2667,0.4082,0.367,30.81,30.65,30.4,0.5006,-0.0466,10.8486,17.3848,-2.2731,2.3824,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,30,1760000106000,0.232,0.2326,0.216,0.1439,0.2286,0.1935,30.93,30.72,30.51,0.0233,0.2051,9.7789,-0.2802,7.1481,0.0218,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,30,1760000106020,0.2302,0.2442,0.2148,0.1495,0.226,0.1994,30.85,30.66,30.42,-0.009,-0.1921,9.7829,-0.1306,-7.1868,3.0633,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,31,1760000106200,0.4127,0.4326,0.3865,0.267,0.4092,0.3567,30.94,30.74,30.5,0.5466,0.068,10.815,16.9428,2.0523,1.7492,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,31,1760000106220,0.0503,0.0491,0.0432,0.0361,0.0525,0.0464,30.8,30.64,30.44,-0.545,-0.0537,10.8918,-17.3398,-1.9899,2.4667,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,32,1760000106400,0.329,0.3572,0.3183,0.2181,0.3315,0.3039,30.94,30.74,30.54,0.3312,-0.1474,10.4435,10.8159,-5.5162,2.8597,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,32,1760000106420,0.1122,0.1127,0.1087,0.0695,0.111,0.1025,30.86,30.63,30.4,-0.2998,0.1592,10.4847,-10.8014,5.6164,1.0185,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,33,1760000106600,0.113,0.1166,0.109,0.0688,0.1093,0.1028,30.94,30.74,30.5,-0.3033,-0.1564,10.4501,-10.6835,-5.4799,2.8335,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,33,1760000106620,0.3432,0.3551,0.3246,0.2219,0.3419,0.3063,30.83,30.65,30.45,0.3432,0.1657,10.4826,10.7666,5.5708,-0.9423,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,34,1760000106800,0.0503,0.0476,0.0475,0.033,0.049,0.0476,30.94,30.74,30.53,-0.5341,0.0494,10.8488,-17.2405,2.0743,1.6801,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,34,1760000106820,0.4069,0.4229,0.376,0.2734,0.4119,0.3548,30.85,30.63,30.43,0.5442,-0.0608,10.8167,17.0914,-2.1318,-2.3311,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,35,1760000107000,0.2189,0.2305,0.2067,0.1481,0.2317,0.1974,30.92,30.75,30.56,-0.0151,0.2112,9.7727,-0.1861,7.0951,0.0617,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,35,1760000107020,0.2301,0.2303,0.219,0.1571,0.2265,0.1931,30.82,30.63,30.46,-0.0096,-0.1929,9.7961,-0.1985,-7.1823,-2.9195,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,36,1760000107200,0.4045,0.4218,0.3749,0.2619,0.4028,0.3629,30.93,30.73,30.54,0.5144,0.0438,10.8647,17.08,2.0563,-1.8622,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,36,1760000107220,0.0394,0.0481,0.0457,0.03,0.0433,0.0456,30.83,30.64,30.43,-0.5176,-0.0812,10.8771,-17.3705,-2.1552,-2.3549,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,37,1760000107400,0.335,0.3604,0.3232,0.2319,0.3333,0.3009,30.93,30.74,30.54,0.34,-0.1429,10.4644,10.8052,-5.6693,-2.9402,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,37,1760000107420,0.1139,0.1247,0.113,0.0686,0.114,0.0987,30.83,30.61,30.41,-0.3407,0.1671,10.4633,-10.5598,5.6198,-0.9497,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,38,1760000107600,0.1129,0.1203,0.1112,0.0767,0.1152,0.1045,30.95,30.71,30.54,-0.3171,-0.1768,10.4326,-10.7908,-5.7064,-2.9227,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,38,1760000107620,0.338,0.3499,0.3178,0.2163,0.3346,0.2994,30.83,30.6,30.46,0.3125,0.1615,10.4412,10.7648,5.5483,0.9556,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,39,1760000107800,0.0454,0.0487,0.0353,0.0303,0.0438,0.0397,30.92,30.74,30.5,-0.549,0.0739,10.8737,-16.9526,2.2645,-1.8371,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,39,1760000107820,0.4106,0.4333,0.3822,0.2758,0.4019,0.3637,30.82,30.6,30.42,0.5219,-0.0608,10.8444,17.3891,-2.2938,2.3855,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,40,1760000108000,0.2239,0.2372,0.2091,0.1441,0.2299,0.2,30.94,30.72,30.55,-0.0032,0.2014,9.773,0.2397,6.9439,-0.0382,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,40,1760000108020,0.2227,0.2443,0.2203,0.1471,0.2215,0.1981,30.82,30.62,30.45,0.0191,-0.1879,9.8447,0.1076,-7.1065,3.0607,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,41,1760000108200,0.4091,0.4296,0.3855,0.2689,0.4059,0.3601,30.92,30.73,30.51,0.5472,0.0487,10.816,17.2246,2.1293,1.6925,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,41,1760000108220,0.0417,0.0482,0.0445,0.037,0.0495,0.041,30.85,30.61,30.45,-0.5193,-0.059,10.8275,-16.8421,-2.3183,2.3845,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,42,1760000108400,0.3428,0.3595,0.3245,0.2232,0.33,0.3036,30.95,30.73,30.55,0.3349,-0.1693,10.4281,10.7478,-5.8473,2.9028,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,42,1760000108420,0.1107,0.1151,0.1102,0.0764,0.1062,0.1044,30.8,30.61,30.46,-0.3444,0.1744,10.4366,-10.326,5.5244,0.9811,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,43,1760000108600,0.1101,0.1213,0.1118,0.0832,0.1183,0.0942,30.92,30.75,30.51,-0.304,-0.1536,10.4276,-10.8279,-5.7517,2.781,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,43,1760000108620,0.3397,0.3592,0.3224,0.2182,0.3358,0.3035,30.8,30.63,30.41,0.3431,0.1557,10.4393,10.4574,5.6967,-0.97,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,44,1760000108800,0.0422,0.043,0.0493,0.033,0.042,0.0414,30.95,30.74,30.54,-0.5428,0.0558,10.8353,-17.2425,2.1026,1.6833,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,44,1760000108820,0.4072,0.4347,0.3834,0.2661,0.4125,0.3574,30.86,30.64,30.43,0.5116,-0.0637,10.8677,17.1537,-2.3504,-2.4826,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,45,1760000109000,0.231,0.2426,0.2099,0.153,0.2329,0.2055,30.94,30.74,30.52,-0.0109,0.1927,9.7982,0.1598,7.0468,0.0337,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,45,1760000109020,0.2319,0.2396,0.2103,0.145,0.2312,0.1983,30.85,30.61,30.41,0.0158,-0.2024,9.8159,-0.2557,-6.8379,-3.0286,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,46,1760000109200,0.4043,0.4328,0.3891,0.2722,0.4104,0.3651,30.92,30.73,30.54,0.5292,0.0542,10.8269,17.368,1.9807,-1.8566,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,46,1760000109220,0.0421,0.0551,0.0357,0.0376,0.0517,0.0399,30.82,30.64,30.45,-0.5437,-0.0515,10.8167,-17.3995,-2.3193,-2.4482,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,47,1760000109400,0.3397,0.3573,0.3112,0.2284,0.3396,0.3047,30.94,30.72,30.54,0.3342,-0.1546,10.47,10.3178,-5.606,-2.7776,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,47,1760000109420,0.1177,0.1186,0.111,0.0785,0.1096,0.0937,30.84,30.6,30.4,-0.3439,0.1517,10.4556,-10.8161,5.6514,-0.8704,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,48,1760000109600,0.115,0.1136,0.1016,0.0682,0.1091,0.0984,30.92,30.73,30.53,-0.3072,-0.1692,10.4637,-10.3022,-5.8254,-2.9361,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,48,1760000109620,0.3314,0.3603,0.3219,0.2235,0.3435,0.3019,30.8,30.63,30.41,0.2947,0.1479,10.4185,10.823,5.8116,0.996,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,49,1760000109800,0.0424,0.0501,0.0414,0.0262,0.0376,0.0367,30.92,30.71,30.54,-0.5149,0.0516,10.8669,-16.8831,2.0082,-1.8041,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,49,1760000109820,0.4037,0.4298,0.3877,0.2657,0.4059,0.3565,30.82,30.62,30.39,0.5387,-0.0655,10.8358,16.836,-2.2021,2.4428,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,50,1760000110000,0.2255,0.2385,0.2111,0.1498,0.2205,0.1982,30.94,30.72,30.54,0.0114,0.2001,9.8158,0.0113,6.934,0.0919,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,50,1760000110020,0.2226,0.2362,0.2057,0.1468,0.231,0.2034,30.8,30.63,30.42,-0.0109,-0.2149,9.7844,0.0155,-6.8197,2.9926,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,51,1760000110200,0.4091,0.4309,0.3888,0.2682,0.4028,0.3622,30.93,30.73,30.5,0.5402,0.0754,10.8813,16.9726,2.0225,1.7015,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,51,1760000110220,0.0489,0.0417,0.0386,0.0299,0.0423,0.0324,30.81,30.64,30.42,-0.5187,-0.0427,10.8146,-17.0493,-2.0163,2.4551,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,52,1760000110400,0.3345,0.3612,0.3132,0.2307,0.3424,0.2967,30.92,30.74,30.53,0.3085,-0.1748,10.4304,10.5728,-5.6043,2.9164,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,52,1760000110420,0.1167,0.1249,0.1029,0.0818,0.1096,0.096,30.8,30.6,30.4,-0.2973,0.1523,10.4767,-10.6487,5.6089,0.926,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,53,1760000110600,0.1202,0.117,0.104,0.0702,0.1075,0.0935,30.89,30.69,30.5,-0.3018,-0.1659,10.4446,-10.6103,-5.611,2.8568,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,53,1760000110620,0.3394,0.3565,0.3163,0.219,0.3431,0.2998,30.82,30.59,30.44,0.3466,0.18,10.4192,10.4045,5.6368,-0.9138,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,54,1760000110800,0.0439,0.0431,0.0472,0.0284,0.0417,0.0478,30.88,30.71,30.51,-0.5463,0.0605,10.853,-17.0777,2.1859,1.7935,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,54,1760000110820,0.4045,0.4196,0.3862,0.2776,0.3974,0.3568,30.78,30.58,30.41,0.5261,-0.0512,10.8229,17.3042,-2.2954,-2.4222,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,55,1760000111000,0.2305,0.2313,0.2152,0.1566,0.2326,0.2046,30.92,30.74,30.52,-0.0268,0.2118,9.8264,-0.2906,6.8329,0.0427,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,55,1760000111020,0.2229,0.2322,0.2085,0.1553,0.2295,0.1938,30.83,30.6,30.4,0.0101,-0.1916,9.83,0.1116,-7.0326,-3.0451,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,56,1760000111200,0.4105,0.4325,0.3804,0.266,0.4044,0.3566,30.92,30.71,30.52,0.5223,0.0798,10.8758,16.9629,2.2264,-1.7307,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,56,1760000111220,0.0438,0.0443,0.0435,0.0352,0.0383,0.0462,30.82,30.63,30.43,-0.5327,-0.0446,10.8717,-17.2669,-1.9874,-2.3441,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,57,1760000111400,0.3283,0.3602,0.3148,0.2173,0.3291,0.298,30.93,30.69,30.48,0.3394,-0.163,10.4698,10.6763,-5.7222,-2.9422,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,57,1760000111420,0.1158,0.113,0.1016,0.0788,0.1125,0.1061,30.81,30.6,30.38,-0.3365,0.145,10.4416,-10.7043,5.5508,-0.9918,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1002,58,1760000111600,0.1111,0.1247,0.1007,0.0815,0.1168,0.0965,30.91,30.71,30.49,-0.3416,-0.1691,10.4605,-10.6047,-5.7964,-2.9051,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1002,58,1760000111620,0.3397,0.3556,0.3178,0.2259,0.3308,0.2913,30.81,30.62,30.39,0.3266,0.175,10.4601,10.8776,5.4806,0.9146,93,0,csv_replay
