protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p3t_v1,foot_left_001,left,1005,16,1760000403200,0.7539,0.6923,0.6439,0.219,0.2564,0.2236,30.9,30.73,30.5,0.0202,-0.0239,9.8058,-0.0484,-0.0435,0.0821,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,16,1760000403220,0.319,0.3369,0.2966,0.2053,0.3199,0.2826,30.83,30.57,30.4,0.0274,-0.0182,9.8064,-0.1789,-0.2678,-0.1021,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,17,1760000403400,0.7582,0.6934,0.6516,0.218,0.2514,0.2189,30.91,30.73,30.52,0.0102,0.0063,9.8353,0.1775,-0.0735,-0.0793,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,17,1760000403420,0.3155,0.3297,0.2918,0.2145,0.3228,0.2861,30.82,30.61,30.39,-0.002,-0.0231,9.7972,0.2005,-0.1198,0.1333,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,18,1760000403600,0.7485,0.7012,0.6486,0.2233,0.2567,0.216,30.91,30.71,30.49,0.0001,-0.009,9.8074,0.0654,0.1937,-0.1512,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,18,1760000403620,0.3209,0.3315,0.2914,0.207,0.3179,0.277,30.8,30.63,30.41,-0.0175,0.0144,9.8464,0.1369,-0.0621,-0.013,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,19,1760000403800,0.7574,0.7033,0.6375,0.2164,0.2446,0.2275,30.89,30.7,30.5,-0.0167,0.0164,9.7804,-0.0977,0.1654,-0.0819,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,19,1760000403820,0.3145,0.3372,0.3017,0.2175,0.3077,0.2875,30.81,30.61,30.43,0.023,0.0254,9.8187,-0.0852,0.0056,-0.1356,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,20,1760000404000,0.7627,0.6973,0.6447,0.2253,0.2593,0.2287,30.93,30.69,30.52,-0.0082,0.0204,9.8098,0.0102,-0.0942,-0.1464,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,20,1760000404020,0.3076,0.3316,0.2951,0.2057,0.3131,0.274,30.83,30.58,30.39,0.0235,0.0063,9.8243,0.2884,0.1382,0.1684,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,21,1760000404200,0.7539,0.7029,0.6372,0.2284,0.2536,0.222,30.89,30.73,30.51,-0.0176,0.0289,9.8233,0.0401,-0.0398,-0.154,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,21,1760000404220,0.3114,0.3307,0.292,0.216,0.3099,0.2872,30.79,30.63,30.38,-0.021,-0.016,9.826,-0.23,-0.0625,-0.0023,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,22,1760000404400,0.7532,0.7023,0.6413,0.2202,0.2499,0.2173,30.93,30.73,30.49,-0.0135,0.01,9.8278,0.2763,0.2102,0.05,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,22,1760000404420,0.3151,0.3401,0.2939,0.2036,0.3228,0.2757,30.8,30.59,30.39,-0.0059,0.0197,9.816,0.085,0.1434,-0.1692,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,23,1760000404600,0.7605,0.7074,0.6389,0.216,0.2593,0.2166,30.93,30.71,30.53,0.0274,-0.0162,9.8223,-0.2859,0.0517,0.0787,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,23,1760000404620,0.3113,0.3348,0.2983,0.2053,0.3086,0.2855,30.79,30.6,30.41,-0.0165,-0.0129,9.7804,0.0827,-0.1762,-0.0953,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,24,1760000404800,0.7618,0.6992,0.6484,0.22,0.2473,0.2298,30.9,30.73,30.51,0.0212,0.0028,9.8446,0.2358,0.0861,-0.1847,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,24,1760000404820,0.3101,0.3351,0.3021,0.2156,0.3166,0.2772,30.83,30.63,30.44,-0.0147,0.0243,9.8347,0.0644,0.074,0.1065,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,25,1760000405000,0.7561,0.6988,0.6393,0.2287,0.258,0.226,30.89,30.72,30.5,0.0248,0.019,9.8034,0.075,0.0882,-0.0723,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,25,1760000405020,0.3133,0.3324,0.3017,0.2169,0.3155,0.2814,30.81,30.61,30.41,0.0152,0.0091,9.8357,-0.0933,0.0219,-0.1635,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,26,1760000405200,0.7541,0.7023,0.6372,0.2176,0.2586,0.2278,30.95,30.73,30.53,0.0213,-0.0254,9.8289,-0.2865,-0.2848,-0.0335,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,26,1760000405220,0.3105,0.3352,0.2996,0.2127,0.3168,0.2797,30.8,30.59,30.41,-0.0034,0.0185,9.8144,0.2336,0.1746,-0.1187,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,27,1760000405400,0.7639,0.6972,0.6452,0.2255,0.2566,0.2247,30.93,30.74,30.5,-0.0125,0.0021,9.774,-0.2205,0.0097,-0.0396,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,27,1760000405420,0.3089,0.337,0.291,0.2089,0.3177,0.2867,30.8,30.61,30.43,-0.0203,-0.0289,9.8295,-0.0405,-0.0332,0.0224,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,28,1760000405600,0.7595,0.7019,0.6473,0.2317,0.2578,0.2263,30.94,30.72,30.52,0.0166,0.0109,9.817,-0.0348,-0.0592,0.0605,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,28,1760000405620,0.3143,0.3343,0.2899,0.2105,0.3188,0.2721,30.83,30.65,30.42,0.0227,0.0252,9.8142,-0.1724,-0.0857,-0.1408,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,29,1760000405800,0.7504,0.6973,0.6493,0.2171,0.2599,0.2307,30.91,30.72,30.55,0.0164,-0.03,9.7886,0.0002,0.0756,-0.0866,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,29,1760000405820,0.3072,0.332,0.2918,0.2118,0.309,0.2842,30.81,30.61,30.41,0.0292,-0.0116,9.7793,-0.0906,0.1097,-0.125,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,30,1760000406000,0.7564,0.7061,0.6446,0.2165,0.2548,0.2218,30.95,30.74,30.5,-0.0264,-0.0248,9.806,-0.0556,0.0909,-0.19,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,30,1760000406020,0.3081,0.3393,0.292,0.2178,0.3182,0.2796,30.8,30.64,30.43,0.008,0.0044,9.8145,0.124,0.0615,-0.0045,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,31,1760000406200,0.7539,0.6994,0.6383,0.2306,0.2566,0.2255,30.95,30.7,30.51,-0.0223,-0.0256,9.7796,0.1438,0.1877,-0.0885,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,31,1760000406220,0.3138,0.3257,0.297,0.2088,0.3154,0.2745,30.81,30.65,30.42,0.0258,-0.0123,9.7726,-0.1267,-0.2147,-0.1112,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,32,1760000406400,0.7567,0.7031,0.6383,0.2253,0.2541,0.2257,30.95,30.75,30.55,-0.0097,-0.0024,9.7845,0.2382,-0.0019,-0.1304,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,32,1760000406420,0.3093,0.3259,0.3042,0.2035,0.3195,0.2841,30.8,30.62,30.42,-0.0081,-0.014,9.8403,0.2671,0.1448,0.0954,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,33,1760000406600,0.7555,0.6927,0.6414,0.221,0.2501,0.2192,30.92,30.74,30.55,0.0258,0.0086,9.833,-0.02,0.2979,-0.1744,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,33,1760000406620,0.3225,0.3389,0.2942,0.2177,0.3203,0.2842,30.82,30.61,30.45,0.0298,-0.0065,9.7735,-0.211,0.174,0.0373,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,34,1760000406800,0.7574,0.7059,0.6513,0.2248,0.259,0.2281,30.96,30.7,30.53,0.0014,-0.0261,9.7925,0.2494,0.029,-0.1824,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,34,1760000406820,0.3228,0.3388,0.3043,0.2048,0.3145,0.2727,30.8,30.62,30.43,0.0011,-0.0254,9.7791,0.1535,0.2183,-0.0698,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,35,1760000407000,0.7631,0.7061,0.6378,0.2283,0.2593,0.216,30.96,30.76,30.5,0.0138,-0.0127,9.835,-0.0343,-0.2655,0.0714,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,35,1760000407020,0.3189,0.337,0.2951,0.2078,0.317,0.2798,30.83,30.63,30.41,0.0193,0.0054,9.7779,0.2185,-0.0225,-0.0294,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,36,1760000407200,0.7562,0.7009,0.6427,0.2225,0.2499,0.2269,30.91,30.74,30.51,0.006,-0.0199,9.7678,-0.0096,0.2573,0.0962,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,36,1760000407220,0.309,0.3373,0.3047,0.2044,0.3093,0.2779,30.85,30.65,30.46,-0.0026,0.0255,9.8065,-0.0426,0.0795,0.1669,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,37,1760000407400,0.7634,0.6994,0.6493,0.2221,0.2588,0.2242,30.91,30.75,30.55,-0.0281,0.0153,9.8158,0.1933,0.0308,-0.1448,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,37,1760000407420,0.3149,0.3278,0.2926,0.2089,0.3183,0.2788,30.83,30.64,30.43,0.0131,-0.0285,9.7718,0.175,0.088,0.0542,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,38,1760000407600,0.755,0.7059,0.6494,0.2266,0.2509,0.2306,30.91,30.72,30.55,-0.0257,-0.0049,9.8388,-0.0542,0.2705,-0.1321,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,38,1760000407620,0.3123,0.3346,0.3004,0.2058,0.3099,0.287,30.83,30.65,30.41,0.0038,0.0113,9.8466,-0.0679,-0.2977,-0.0172,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,39,1760000407800,0.7579,0.694,0.6512,0.2193,0.2495,0.2205,30.94,30.73,30.53,-0.0158,-0.0279,9.794,0.1075,0.1474,0.015,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,39,1760000407820,0.3162,0.3303,0.3044,0.2151,0.3186,0.285,30.81,30.62,30.41,-0.0268,0.006,9.8261,0.1347,0.1073,0.037,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,40,1760000408000,0.7604,0.7001,0.6483,0.2261,0.2474,0.2215,30.94,30.73,30.55,0.0248,0.0252,9.8116,0.0654,0.0747,-0.1481,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,40,1760000408020,0.3178,0.3246,0.2975,0.2057,0.3169,0.279,30.81,30.61,30.4,0.0136,0.018,9.8295,-0.2196,-0.1043,-0.0234,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,41,1760000408200,0.7612,0.7064,0.6432,0.2212,0.2573,0.2266,30.95,30.75,30.52,-0.0003,-0.0053,9.832,-0.2004,0.1879,-0.065,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,41,1760000408220,0.312,0.3298,0.2927,0.208,0.3184,0.279,30.84,30.63,30.42,0.0259,0.0091,9.7889,-0.2757,0.2556,0.1134,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,42,1760000408400,0.7618,0.698,0.6511,0.2199,0.2524,0.2301,30.96,30.74,30.53,-0.0252,0.0236,9.8385,-0.0096,0.2061,-0.1321,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,42,1760000408420,0.3101,0.3299,0.2996,0.2087,0.3137,0.2785,30.84,30.6,30.41,-0.0279,-0.0168,9.8051,0.23,-0.0911,0.0426,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,43,1760000408600,0.7517,0.7079,0.637,0.2298,0.248,0.2211,30.96,30.74,30.56,0.0259,0.0127,9.8243,0.0144,0.003,0.1895,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,43,1760000408620,0.3201,0.3263,0.3036,0.2116,0.3195,0.2824,30.81,30.64,30.43,-0.0225,0.021,9.7815,-0.1502,0.1777,-0.1537,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,44,1760000408800,0.7498,0.6979,0.6433,0.2293,0.2562,0.2264,30.95,30.7,30.53,0.0158,-0.0021,9.8356,-0.0996,0.039,-0.1551,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,44,1760000408820,0.3109,0.3262,0.3,0.2122,0.3128,0.2853,30.83,30.61,30.43,0.0245,-0.0082,9.7905,0.0211,0.0241,0.196,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,45,1760000409000,0.7606,0.6998,0.6507,0.2196,0.2514,0.2165,30.9,30.72,30.5,0.02,0.0045,9.7876,-0.0941,0.1925,0.0864,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,45,1760000409020,0.3197,0.3268,0.2965,0.2104,0.3109,0.2748,30.81,30.65,30.42,-0.0025,0.0018,9.818,-0.1478,-0.2909,-0.1796,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,46,1760000409200,0.7486,0.6923,0.6401,0.2212,0.2489,0.2316,30.93,30.74,30.52,0.01,-0.0219,9.7967,0.2808,0.1053,-0.0133,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,46,1760000409220,0.3185,0.335,0.2931,0.2152,0.3125,0.2834,30.84,30.62,30.45,-0.0119,-0.0222,9.8042,-0.0274,0.0689,-0.0973,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,47,1760000409400,0.749,0.7029,0.6509,0.2209,0.2566,0.2232,30.92,30.73,30.55,0.0076,-0.0178,9.8174,-0.2347,0.2109,0.123,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,47,1760000409420,0.3146,0.3294,0.2928,0.2157,0.3182,0.2822,30.8,30.62,30.42,-0.0208,0.0085,9.7923,-0.2719,0.2164,-0.1867,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,48,1760000409600,0.7494,0.6966,0.6417,0.2251,0.2453,0.2182,30.9,30.72,30.49,0.0132,-0.0124,9.8272,0.0536,-0.0241,-0.171,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,48,1760000409620,0.3095,0.327,0.2961,0.2113,0.3175,0.2732,30.83,30.59,30.45,0.0284,-0.0092,9.8399,0.1584,-0.0721,0.0602,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,49,1760000409800,0.7593,0.6955,0.6505,0.2169,0.2513,0.2181,30.89,30.72,30.51,-0.001,-0.0268,9.8055,-0.0946,-0.219,-0.0033,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,49,1760000409820,0.3162,0.3366,0.298,0.2114,0.3158,0.2738,30.8,30.63,30.39,-0.0238,0.0281,9.8121,0.1042,-0.1697,-0.0949,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,50,1760000410000,0.7512,0.6957,0.6484,0.223,0.2441,0.2239,30.92,30.73,30.53,0.0098,-0.0245,9.7869,-0.0334,0.1995,-0.0403,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,50,1760000410020,0.3114,0.3378,0.2909,0.205,0.3129,0.2861,30.81,30.63,30.45,0.0263,-0.0244,9.8352,0.0178,-0.2863,0.1253,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,51,1760000410200,0.7578,0.695,0.6464,0.2181,0.2479,0.2312,30.9,30.73,30.54,-0.0003,0.0195,9.8252,0.1648,0.0741,-0.1812,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,51,1760000410220,0.3219,0.3269,0.2911,0.204,0.3169,0.282,30.83,30.62,30.44,-0.0267,-0.0275,9.8203,-0.2818,0.06,-0.146,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,52,1760000410400,0.7572,0.7013,0.6362,0.2171,0.2522,0.2289,30.92,30.69,30.51,0.0148,0.0151,9.8035,-0.1702,0.1202,-0.1098,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,52,1760000410420,0.318,0.3353,0.2954,0.2115,0.3074,0.2764,30.82,30.62,30.41,0.0084,-0.0264,9.8082,-0.2703,-0.2556,0.1605,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,53,1760000410600,0.7634,0.6967,0.6506,0.2227,0.2451,0.2187,30.91,30.74,30.54,-0.0261,0.0209,9.7985,-0.1428,-0.0806,-0.1116,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,53,1760000410620,0.3138,0.3305,0.298,0.2024,0.3081,0.2849,30.83,30.59,30.41,0.0207,0.0019,9.8202,0.2038,0.0289,-0.0695,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,54,1760000410800,0.7627,0.7062,0.6463,0.2308,0.246,0.2162,30.92,30.7,30.48,-0.0061,0.0155,9.8267,-0.1804,-0.0748,0.0306,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,54,1760000410820,0.3094,0.3345,0.2976,0.2108,0.3188,0.2771,30.84,30.64,30.42,0.0107,-0.0113,9.8067,0.0307,0.0583,0.0866,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,55,1760000411000,0.7556,0.7015,0.637,0.2222,0.2563,0.2165,30.88,30.69,30.49,-0.0209,-0.0063,9.8052,0.0252,0.1475,0.0912,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,55,1760000411020,0.3077,0.3268,0.2975,0.2172,0.3072,0.2753,30.81,30.6,30.41,0.0021,0.0206,9.7675,0.1623,0.097,0.1547,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,56,1760000411200,0.7615,0.6981,0.6493,0.2298,0.2468,0.2249,30.9,30.69,30.5,-0.0284,-0.0004,9.8288,0.2119,-0.2206,-0.0659,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,56,1760000411220,0.3155,0.335,0.295,0.2103,0.3089,0.2854,30.81,30.6,30.43,0.0267,0.0045,9.7948,-0.2225,0.1347,-0.1852,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,57,1760000411400,0.7485,0.6961,0.6447,0.2254,0.2491,0.221,30.89,30.68,30.49,-0.0219,0.0292,9.8212,-0.238,-0.0641,0.1503,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,57,1760000411420,0.323,0.3267,0.3025,0.2157,0.3143,0.2755,30.82,30.63,30.4,-0.0179,0.0036,9.7668,0.0236,-0.122,-0.0844,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1005,58,1760000411600,0.7635,0.7054,0.6385,0.2243,0.2483,0.2255,30.93,30.67,30.5,-0.0257,-0.0097,9.8349,-0.1139,-0.2095,0.1676,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1005,58,1760000411620,0.3096,0.3402,0.2903,0.2024,0.32,0.2816,30.83,30.62,30.38,-0.0177,-0.0079,9.7939,0.1199,-0.2661,-0.0403,93,0,csv_replay
