protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p3t_v1,foot_left_001,left,1006,15,1760000503000,0.3169,0.3443,0.2996,0.2205,0.3214,0.2802,30.91,30.69,30.48,-0.0083,0.0132,9.7807,0.1856,-0.2576,0.1844,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,15,1760000503020,0.3152,0.3386,0.2925,0.2169,0.3199,0.2799,30.78,30.59,30.39,-0.0002,0.006,9.7877,-0.1931,-0.0065,0.1814,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,16,1760000503200,0.3176,0.3378,0.2999,0.2112,0.3305,0.2935,30.88,30.67,30.5,-0.0085,0.0149,9.7728,0.2958,-0.0665,0.1314,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,16,1760000503220,0.3094,0.3271,0.301,0.2131,0.3192,0.2783,30.79,30.63,30.39,0.008,-0.0229,9.7718,-0.1176,0.2614,0.0122,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,17,1760000503400,0.3274,0.3386,0.2997,0.2151,0.3256,0.2938,30.87,30.71,30.47,-0.0121,0.0227,9.7893,-0.0626,0.0586,-0.0503,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,17,1760000503420,0.3083,0.3391,0.2997,0.2077,0.3174,0.2868,30.83,30.63,30.42,0.0281,-0.0042,9.829,-0.0124,-0.1358,-0.1125,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,18,1760000503600,0.328,0.3359,0.3059,0.2171,0.3293,0.2922,30.92,30.7,30.52,0.0171,0.0112,9.8465,-0.0346,0.2807,0.068,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,18,1760000503620,0.3095,0.3351,0.2934,0.2055,0.3087,0.2877,30.78,30.62,30.38,-0.0152,-0.0161,9.8432,-0.1126,-0.1464,-0.0943,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,19,1760000503800,0.3181,0.3422,0.2998,0.2176,0.325,0.284,30.89,30.69,30.53,0.0291,0.0087,9.8099,0.0294,-0.23,0.139,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,19,1760000503820,0.3148,0.3344,0.2913,0.2148,0.3152,0.2832,30.79,30.61,30.4,-0.0053,-0.0129,9.8075,-0.1448,-0.068,-0.1346,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,20,1760000504000,0.3224,0.3477,0.3099,0.2126,0.3167,0.2927,30.92,30.71,30.48,0.0296,0.0029,9.7689,0.1923,-0.1208,-0.1772,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,20,1760000504020,0.3072,0.3261,0.2902,0.2057,0.314,0.2775,30.79,30.61,30.43,-0.0148,-0.0037,9.8107,0.0989,-0.0889,-0.1705,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,21,1760000504200,0.3236,0.3487,0.3094,0.2183,0.3283,0.2955,30.93,30.69,30.53,-0.0238,-0.0176,9.8369,0.1544,0.1108,0.137,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,21,1760000504220,0.3098,0.3299,0.2987,0.2147,0.3087,0.2742,30.83,30.61,30.38,-0.0069,-0.0266,9.7765,-0.1377,-0.1035,0.0036,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,22,1760000504400,0.3303,0.3343,0.3068,0.2116,0.3272,0.2908,30.89,30.71,30.54,0.023,0.0264,9.836,0.001,0.2062,0.0165,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,22,1760000504420,0.3097,0.339,0.3043,0.21,0.3156,0.2731,30.78,30.59,30.43,0.0018,-0.0154,9.7778,0.103,0.2367,-0.0441,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,23,1760000504600,0.3304,0.3468,0.3039,0.2094,0.3194,0.2841,30.93,30.71,30.54,0.0019,-0.0244,9.8195,-0.2054,-0.2658,-0.0207,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,23,1760000504620,0.3124,0.3351,0.3019,0.2159,0.3222,0.2772,30.79,30.64,30.39,-0.0114,-0.0238,9.7925,-0.2849,-0.1804,0.061,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,24,1760000504800,0.3236,0.3371,0.3112,0.2183,0.3262,0.2909,30.93,30.72,30.51,-0.0085,0.028,9.8025,-0.2968,0.2748,-0.0928,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,24,1760000504820,0.3212,0.3371,0.2923,0.2031,0.3199,0.2757,30.84,30.62,30.41,-0.0233,-0.0004,9.8458,0.1806,0.2714,0.1055,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,25,1760000505000,0.3234,0.3468,0.311,0.223,0.3244,0.2847,30.89,30.72,30.53,-0.0193,0.0254,9.7996,0.0657,-0.1399,0.0983,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,25,1760000505020,0.3136,0.3278,0.2925,0.2075,0.313,0.277,30.83,30.61,30.41,0.0246,0.0136,9.8407,-0.2735,-0.0954,0.0428,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,26,1760000505200,0.3189,0.3388,0.3066,0.21,0.3162,0.2828,30.92,30.71,30.53,0.0009,-0.026,9.8127,0.2848,-0.2189,0.1765,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,26,1760000505220,0.3225,0.3384,0.3038,0.2085,0.3141,0.2735,30.84,30.63,30.44,0.0216,-0.0091,9.8173,0.0773,-0.1202,-0.1131,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,27,1760000505400,0.3297,0.3485,0.304,0.2197,0.3259,0.2806,30.92,30.74,30.5,-0.0233,0.0296,9.8179,0.2598,-0.1845,-0.1309,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,27,1760000505420,0.3103,0.3296,0.3005,0.206,0.3174,0.2862,30.8,30.63,30.4,0.0249,0.0034,9.7846,-0.244,0.0571,-0.1718,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,28,1760000505600,0.3281,0.3388,0.3035,0.2155,0.3253,0.2933,30.95,30.69,30.5,0.0151,-0.0086,9.8348,-0.0102,-0.2896,0.0137,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,28,1760000505620,0.3171,0.3307,0.3012,0.2141,0.3218,0.2874,30.8,30.6,30.42,0.0079,0.0121,9.8363,0.1063,-0.25,0.197,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,29,1760000505800,0.3304,0.3483,0.3059,0.2141,0.3242,0.2949,30.9,30.7,30.53,0.0283,-0.0124,9.7767,0.1652,-0.2426,-0.172,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,29,1760000505820,0.3225,0.3324,0.2945,0.2162,0.3076,0.2839,30.8,30.61,30.4,-0.0297,0.0205,9.8103,-0.0808,-0.1376,0.016,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,30,1760000506000,0.317,0.3437,0.3004,0.2147,0.3199,0.2871,30.94,30.74,30.51,-0.015,0.0097,9.7977,0.0349,0.0301,0.1269,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,30,1760000506020,0.3217,0.335,0.2964,0.2113,0.3113,0.2795,30.83,30.63,30.46,-0.0111,0.006,9.831,-0.0827,-0.0476,0.1656,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,31,1760000506200,0.3188,0.3366,0.3137,0.2205,0.3164,0.2877,30.93,30.7,30.56,-0.0081,0.006,9.846,0.1919,0.0777,-0.0635,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,31,1760000506220,0.3099,0.3375,0.3014,0.209,0.3104,0.2756,30.81,30.64,30.44,-0.0228,-0.022,9.7694,0.2514,-0.2965,0.1274,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,32,1760000506400,0.3169,0.3342,0.3032,0.2187,0.3232,0.2846,30.93,30.71,30.54,0.0015,0.0205,9.8011,-0.2363,-0.169,0.0737,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,32,1760000506420,0.3158,0.3342,0.2966,0.2085,0.3084,0.2862,30.8,30.62,30.46,0.0284,0.0219,9.7676,0.0779,-0.1582,0.1884,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,33,1760000506600,0.3299,0.3418,0.3107,0.2183,0.3244,0.2899,30.92,30.7,30.52,-0.007,-0.0178,9.7736,0.2459,-0.1924,-0.1984,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,33,1760000506620,0.3082,0.3343,0.2915,0.2091,0.3112,0.2722,30.83,30.64,30.45,0.0237,-0.0026,9.7745,0.0033,-0.1972,0.077,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,34,1760000506800,0.3202,0.3345,0.3082,0.2239,0.3278,0.289,30.91,30.71,30.55,0.0173,0.03,9.8224,0.0129,-0.2663,-0.1704,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,34,1760000506820,0.3108,0.3384,0.2928,0.2155,0.3098,0.2768,30.84,30.61,30.41,0.0222,0.015,9.8285,-0.1537,-0.0187,0.1384,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,35,1760000507000,0.3298,0.3384,0.3056,0.218,0.3249,0.2947,30.91,30.72,30.55,0.0203,0.0251,9.8251,0.0217,-0.0919,-0.1477,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,35,1760000507020,0.313,0.325,0.2897,0.2071,0.309,0.2772,30.85,30.66,30.42,-0.0082,-0.0061,9.7806,0.2241,0.0443,0.0073,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,36,1760000507200,0.3177,0.3413,0.3013,0.213,0.3203,0.2888,30.92,30.73,30.52,0.0039,0.0058,9.8204,0.0705,0.1949,0.0439,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,36,1760000507220,0.3188,0.3381,0.2983,0.2028,0.3203,0.2736,30.84,30.62,30.42,-0.0211,0.0148,9.8345,0.1576,0.2517,0.1774,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,37,1760000507400,0.3287,0.3434,0.3125,0.2157,0.3231,0.2912,30.93,30.75,30.51,0.0064,0.0139,9.7907,-0.1911,0.1888,-0.1242,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,37,1760000507420,0.3226,0.3325,0.2984,0.2068,0.3159,0.283,30.81,30.61,30.42,0.0147,-0.021,9.7746,0.1237,0.293,0.0893,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,38,1760000507600,0.326,0.3484,0.3081,0.2103,0.3316,0.2862,30.95,30.74,30.51,0.019,-0.0115,9.7673,-0.1719,-0.1821,-0.1773,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,38,1760000507620,0.317,0.33,0.2951,0.2122,0.3186,0.2761,30.81,30.64,30.45,-0.0102,-0.0031,9.7693,0.2824,-0.2438,0.0231,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,39,1760000507800,0.3283,0.3376,0.3086,0.22,0.3162,0.2898,30.91,30.75,30.54,-0.012,-0.0055,9.7779,-0.2992,-0.1499,-0.1378,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,39,1760000507820,0.3196,0.3343,0.2899,0.2129,0.3181,0.2723,30.86,30.65,30.45,0.0137,0.0016,9.7966,-0.1272,0.0132,-0.0817,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,40,1760000508000,0.3225,0.3384,0.3074,0.218,0.3236,0.2854,30.91,30.71,30.51,-0.0219,0.0253,9.8064,0.2026,0.0769,0.0776,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,40,1760000508020,0.3147,0.3266,0.2942,0.2143,0.3181,0.2845,30.81,30.61,30.41,-0.0174,-0.0167,9.8247,-0.2026,0.1923,-0.1333,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,41,1760000508200,0.322,0.35,0.3121,0.2135,0.325,0.2896,30.9,30.71,30.56,0.0079,0.0134,9.819,0.2712,0.1707,-0.1257,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,41,1760000508220,0.3084,0.3289,0.292,0.2154,0.3126,0.2726,30.83,30.62,30.44,-0.0136,0.0193,9.7739,0.1722,-0.2399,0.0797,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,42,1760000508400,0.321,0.3488,0.2994,0.2209,0.3167,0.2837,30.9,30.71,30.54,0.0003,-0.0161,9.8377,0.2523,0.2918,-0.0288,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,42,1760000508420,0.322,0.3295,0.2931,0.2097,0.3072,0.2744,30.83,30.65,30.43,0.0204,-0.0184,9.7884,-0.1418,-0.2888,-0.1892,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,43,1760000508600,0.3301,0.3346,0.3116,0.2193,0.3225,0.2864,30.92,30.74,30.55,-0.0006,-0.0249,9.8454,-0.1929,0.2901,0.1725,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,43,1760000508620,0.3134,0.3263,0.2931,0.2068,0.3141,0.2768,30.85,30.63,30.42,-0.0227,-0.0132,9.7905,-0.0854,0.0157,0.0959,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,44,1760000508800,0.3275,0.3466,0.3095,0.2163,0.3194,0.292,30.93,30.73,30.54,0.0243,0.0197,9.7753,0.1735,-0.2098,0.0306,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,44,1760000508820,0.3224,0.3374,0.2906,0.2072,0.3204,0.2872,30.82,30.61,30.46,-0.0127,-0.015,9.834,0.1726,0.2326,-0.0607,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,45,1760000509000,0.3166,0.3452,0.3072,0.2129,0.3278,0.2876,30.9,30.72,30.53,-0.021,-0.0211,9.7991,-0.2943,0.1518,-0.0211,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,45,1760000509020,0.3172,0.3329,0.3051,0.2092,0.3071,0.2732,30.85,30.64,30.41,-0.0208,0.0193,9.7675,-0.17,-0.2813,0.06,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,46,1760000509200,0.3246,0.3443,0.3078,0.2155,0.3274,0.2953,30.91,30.7,30.52,0.0176,0.0147,9.7822,0.2437,-0.0102,-0.02,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,46,1760000509220,0.3081,0.3328,0.3038,0.2136,0.3225,0.2793,30.82,30.6,30.42,-0.0253,-0.0085,9.772,0.1098,0.0495,0.0146,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,47,1760000509400,0.3297,0.3416,0.3019,0.2101,0.3236,0.296,30.9,30.74,30.51,0.0042,-0.0208,9.7991,0.2847,-0.0031,0.1694,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,47,1760000509420,0.3085,0.3323,0.3014,0.2154,0.3114,0.2876,30.82,30.62,30.41,-0.0227,0.028,9.8362,-0.2548,0.0067,0.0319,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,48,1760000509600,0.3293,0.3348,0.3072,0.2127,0.3233,0.2806,30.92,30.69,30.52,-0.0111,-0.0161,9.8465,-0.2767,0.1367,0.1745,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,48,1760000509620,0.3212,0.3329,0.3054,0.2029,0.3206,0.2783,30.83,30.65,30.44,0.0042,-0.0258,9.8061,-0.0645,0.1154,0.1683,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,49,1760000509800,0.3268,0.3354,0.3063,0.219,0.3203,0.2823,30.89,30.72,30.53,0.0262,-0.0004,9.8157,-0.103,-0.2606,0.1928,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,49,1760000509820,0.3189,0.338,0.2981,0.2152,0.3184,0.2783,30.84,30.62,30.43,-0.0061,0.0268,9.8177,-0.0369,-0.0139,-0.1092,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,50,1760000510000,0.3315,0.3448,0.2981,0.2219,0.3275,0.295,30.89,30.69,30.53,-0.0225,-0.0022,9.8289,0.0945,-0.1216,-0.0671,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,50,1760000510020,0.3074,0.3337,0.2947,0.2165,0.3179,0.2845,30.83,30.62,30.45,-0.0103,-0.0143,9.7906,-0.0805,-0.1466,0.0753,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,51,1760000510200,0.3254,0.3445,0.3076,0.2146,0.3232,0.2892,30.93,30.74,30.54,0.0077,-0.0029,9.8007,-0.052,0.255,-0.1114,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,51,1760000510220,0.3193,0.3337,0.2919,0.2095,0.3126,0.2827,30.83,30.63,30.43,-0.003,-0.0069,9.8127,-0.2013,0.2591,0.0111,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,52,1760000510400,0.33,0.3489,0.3083,0.2091,0.3207,0.2843,30.92,30.71,30.52,0.0213,-0.0274,9.8134,-0.0311,-0.0956,0.088,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,52,1760000510420,0.3169,0.3287,0.2968,0.2087,0.3119,0.275,30.83,30.63,30.43,-0.0296,0.0055,9.8006,-0.2403,-0.2571,-0.0261,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,53,1760000510600,0.3169,0.3353,0.3069,0.2203,0.3293,0.2944,30.92,30.74,30.52,0.0197,-0.0276,9.8272,-0.2941,-0.1295,-0.0609,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,53,1760000510620,0.315,0.3252,0.3022,0.2152,0.3076,0.2805,30.83,30.61,30.41,-0.0158,0.0063,9.7705,0.2339,0.1568,0.0205,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,54,1760000510800,0.3256,0.3412,0.3041,0.2122,0.3261,0.2919,30.9,30.72,30.53,0.0148,0.019,9.8322,0.0103,0.2524,0.0665,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,54,1760000510820,0.3077,0.3388,0.3004,0.2049,0.31,0.2871,30.79,30.62,30.38,-0.019,-0.009,9.834,-0.0315,0.0857,-0.1828,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,55,1760000511000,0.3238,0.341,0.3067,0.2221,0.3272,0.2958,30.92,30.69,30.51,-0.0071,0.0195,9.7747,0.0773,0.2987,0.1738,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,55,1760000511020,0.313,0.3282,0.2902,0.2055,0.3132,0.2859,30.81,30.6,30.44,0.0233,-0.0148,9.8001,0.1694,-0.0146,-0.0654,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,56,1760000511200,0.3264,0.3464,0.3014,0.2195,0.33,0.2838,30.93,30.7,30.52,0.0159,-0.0291,9.844,-0.2215,0.1002,0.023,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,56,1760000511220,0.3188,0.3295,0.2898,0.2105,0.3135,0.2866,30.81,30.58,30.44,0.0084,0.0233,9.7844,0.1859,0.0537,-0.0651,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,57,1760000511400,0.3166,0.3451,0.3063,0.2123,0.3184,0.2931,30.92,30.72,30.48,-0.0193,0.0204,9.8419,0.2537,-0.0707,0.0125,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,57,1760000511420,0.3223,0.3301,0.2973,0.2048,0.3209,0.2866,30.78,30.61,30.42,0.0198,-0.0262,9.7724,-0.168,-0.1525,0.0191,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1006,58,1760000511600,0.3233,0.3436,0.3109,0.2185,0.3227,0.2815,30.88,30.72,30.48,-0.0156,0.018,9.8332,-0.1667,0.1838,-0.0113,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1006,58,1760000511620,0.3093,0.3262,0.2897,0.2175,0.3085,0.2769,30.82,30.58,30.43,-0.0177,0.0289,9.8221,-0.2318,0.1876,0.0655,93,0,csv_replay
